row_label_raw,row_label_full,col_0,Số phải thu đầu kỳ,Số phải nộp đầu kỳ,Số phải nộp trong kỳ,Số đã thực nộp trong kỳ,Số phải thu cuối kỳ,Số phải nộp cuối kỳ,numeric__Số phải thu đầu kỳ,numeric__Số phải nộp đầu kỳ,numeric__Số phải nộp trong kỳ,numeric__Số đã thực nộp trong kỳ,numeric__Số phải thu cuối kỳ,numeric__Số phải nộp cuối kỳ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,-,23.061.060.118,10.595.869.324,24.603.766.576,-,9.053.162.866,,23061060118.0,10595869324.0,24603766576.0,,9053162866.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,-,-,3.202.471.810,3.202.471.810,-,-,,,3202471810.0,3202471810.0,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,-,5.000.000,5.000.000,-,-,,,5000000.0,5000000.0,,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,-,23.394.879,23.394.879,-,-,,,23394879.0,23394879.0,,
,,,-,23.061.060.118,13.826.736.013,27.834.633.265,-,9.053.162.866,,23061060118.0,13826736013.0,27834633265.0,,9053162866.0
