row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,2.352.540.725.626,2.315.714.533.597,,,2352540725626.0,2315714533597.0
310,310,310,I. Nợ ngắn hạn,,1.317.764.832.339,1.281.062.762.311,,,1317764832339.0,1281062762311.0
311,311,311,1. Phải trả người bán ngắn hạn,17.1,185.413.273.694,180.731.482.237,,171.0,185413273694.0,180731482237.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17.2,310.952.976.694,320.390.293.856,,172.0,310952976694.0,320390293856.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,42.572.780.264,23.895.700.745,,18.0,42572780264.0,23895700745.0
314,314,314,4. Phải trả người lao động,,18.662.347.725,18.505.865.705,,,18662347725.0,18505865705.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,363.992.158.727,334.007.548.561,,19.0,363992158727.0,334007548561.0
319,319,319,6. Phải trả ngắn hạn khác,20,9.604.774.102,384.766.021.498,,20.0,9604774102.0,384766021498.0
320,320,320,7. Vay ngắn hạn,21,384.750.322.638,16.900.000.000,,21.0,384750322638.0,16900000000.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,1.816.198.495,1.865.849.709,,,1816198495.0,1865849709.0
330,330,330,II. Nợ dài hạn,,1.034.775.893.287,1.034.651.771.286,,,1034775893287.0,1034651771286.0
332,332,332,1. Người mua trả tiền trước dài hạn,17.2,1.032.336.527.786,1.032.336.527.786,,172.0,1032336527786.0,1032336527786.0
337,337,337,2. Phải trả dài hạn khác,,1.250.817.001,1.195.000.000,,,1250817001.0,1195000000.0
342,342,342,3. Dự phòng phải trả dài hạn,,1.188.548.500,1.120.243.500,,,1188548500.0,1120243500.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,435.277.848.009,560.267.912.790,,,435277848009.0,560267912790.0
410,410,410,I. Vốn chủ sở hữu,22.1,435.277.848.009,560.267.912.790,,221.0,435277848009.0,560267912790.0
411,411,411,1. Vốn cổ phần,,4.111.983.020.000,4.111.983.020.000,,,4111983020000.0,4111983020000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.935.483.020.000,3.935.483.020.000,,,3935483020000.0,3935483020000.0
411b,411b,411b,- Cổ phiếu ưu đãi,,176.500.000.000,176.500.000.000,,,176500000000.0,176500000000.0
412,412,412,2. Thặng dư vốn cổ phần,,(517.711.506.620),(517.711.506.620),,,-517711506620.0,-517711506620.0
415,415,415,3. Cổ phiếu quỹ,,(552.965.000),(552.965.000),,,-552965000.0,-552965000.0
418,418,418,4. Quỹ đầu tư phát triển,,16.176.475.297,16.176.475.297,,,16176475297.0,16176475297.0
421,421,421,5. Lỗ lũy kế,,(3.174.617.175.668),(3.049.627.110.887),,,-3174617175668.0,-3049627110887.0
421a,421a,421a,- Lỗ lũy kế đến cuối năm trước,,(3.071.111.713.626),(3.055.271.597.541),,,-3071111713626.0,-3055271597541.0
421b,421b,421b,- (Lỗ) lợi nhuận sau thuế chưa phân phối năm nay,,(103.505.462.042),5.644.486.654,,,-103505462042.0,5644486654.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,2.787.818.573.635,2.875.982.446.387,,,2787818573635.0,2875982446387.0
