row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ các bên liên quan (TM số 30),Phải thu từ các bên liên quan (TM số 30),Phải thu từ các bên liên quan (TM số 30),43.188.335.848,123.210.849.853,43188335848.0,123210849853.0
Phải thu từ hợp đồng ủy thác đầu tư (*),Phải thu từ hợp đồng ủy thác đầu tư (*),Phải thu từ hợp đồng ủy thác đầu tư (*),61.600.000.000,61.600.000.000,61600000000.0,61600000000.0
Phải thu nhân viên,Phải thu nhân viên,Phải thu nhân viên,17.394.709.690,38.259.571.845,17394709690.0,38259571845.0
Cho vay không lãi suất,Cho vay không lãi suất,Cho vay không lãi suất,11.416.821.322,4.758.396.000,11416821322.0,4758396000.0
Đặt cọc tiền đi thuê,Đặt cọc tiền đi thuê,Đặt cọc tiền đi thuê,2.810.578.662,2.700.000.000,2810578662.0,2700000000.0
Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,883.810.611,870.863.014,883810611.0,870863014.0
Khác,Khác,Khác,23.185.390.425,20.322.935.856,23185390425.0,20322935856.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,160.479.646.558,251.722.616.568,160479646558.0,251722616568.0
Dự phòng phải thu ngắn hạn khác khó đòi,Dự phòng phải thu ngắn hạn khác khó đòi,Dự phòng phải thu ngắn hạn khác khó đòi,(29.048.156.437),(72.395.625.617),-29048156437.0,-72395625617.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,131.431.490.121,179.326.990.951,131431490121.0,179326990951.0
