row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,23.1,1.249.614.896.799,1.474.075.781.988,,231.0,1249614896799.0,1474075781988.0
02,02,02,2. Các khoản giảm trừ doanh thu,23.1,(40.390.238),(2.353.360.891),,231.0,-40390238.0,-2353360891.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,23.1,1.249.574.506.561,1.471.722.421.097,,231.0,1249574506561.0,1471722421097.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,24,(1.053.914.767.137),(1.282.768.319.566),,24.0,-1053914767137.0,-1282768319566.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,195.659.739.424,188.954.101.531,,,195659739424.0,188954101531.0
21,21,21,6. Doanh thu hoạt động tài chính,23.2,22.682.495.484,21.861.336.777,,232.0,22682495484.0,21861336777.0
22,22,22,7. Chỉ phí tài chính- Trong đó: Chỉ phí lãi vay,25,(58.973.222.750)(57.546.163.819),(46.725.806.284)(58.464.249.302),,25.0,,
23,23,23,7. Chỉ phí tài chính- Trong đó: Chỉ phí lãi vay,25,(58.973.222.750)(57.546.163.819),(46.725.806.284)(58.464.249.302),,25.0,,
25,25,25,8. Chỉ phí bán hàng,26,(85.093.668.045),(95.369.162.153),,26.0,-85093668045.0,-95369162153.0
26,26,26,9. Chỉ phí quản lý doanh nghiệp,26,(66.971.259.276),(71.258.916.518),,26.0,-66971259276.0,-71258916518.0
30,30,30,10. Lợi nhuận (lỗ) thuần từ hoạt động kinh doanh,,7.304.084.837,(2.538.446.647),,,7304084837.0,-2538446647.0
31,31,31,11. Thu nhập khác,28,7.176.489.147,20.504.024.521,,28.0,7176489147.0,20504024521.0
32,32,32,12. Chỉ phí khác,28,(86.101.407.214),(10.481.312.194),,28.0,-86101407214.0,-10481312194.0
40,40,40,13. (Lỗ) lợi nhuận khác,28,(78.924.918.067),10.022.712.327,,28.0,-78924918067.0,10022712327.0
50,50,50,14. Tổng (lỗ) lợi nhuận kế toán trước thuế,,(71.620.833.230),7.484.265.680,,,-71620833230.0,7484265680.0
51,51,51,15. Chỉ phí thuế TNDN hiện hành,29,(31.884.628.812),(1.839.779.026),,29.0,-31884628812.0,-1839779026.0
60,60,60,16. (Lỗ) lợi nhuận sau thuế TNDN,,(103.505.462.042),5.644.486.654,,,-103505462042.0,5644486654.0
