row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng (lỗ) lợi nhuận kế toán trước thuế,Tổng (lỗ) lợi nhuận kế toán trước thuế,Tổng (lỗ) lợi nhuận kế toán trước thuế,(71.620.833.230),7.484.265.680,-71620833230.0,7484265680.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,(14.324.166.646),1.496.853.136,-14324166646.0,1496853136.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Trích bổ sung thuế TNDN trong các năm trước (*),Các khoản điều chỉnh: > Trích bổ sung thuế TNDN trong các năm trước (*),Trích bổ sung thuế TNDN trong các năm trước (*),31.884.628.812,1.839.779.026,31884628812.0,1839779026.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,12.594.477.904,3.469.555.247,12594477904.0,3469555247.0
Thay đổi chi phí phải trả,Các khoản điều chỉnh: > Thay đổi chi phí phải trả,Thay đổi chi phí phải trả,17.187.941.623,8.722.939.549,17187941623.0,8722939549.0
"Khấu hao tài sản cố định ngưng sử dụng, xóa sổ tài sản","Các khoản điều chỉnh: > Khấu hao tài sản cố định ngưng sử dụng, xóa sổ tài sản","Khấu hao tài sản cố định ngưng sử dụng, xóa sổ tài sản",6.279.312.165,-,6279312165.0,
Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Các khoản điều chỉnh: > Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,6.010.652.767,6.361.234.830,6010652767.0,6361234830.0
Chi phí lãi vay không được trừ,Các khoản điều chỉnh: > Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,3.954.551.404,5.217.614.539,3954551404.0,5217614539.0
Dự phòng nợ phải thu khó đòi,Các khoản điều chỉnh: > Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,3.509.469.818,924.353.321,3509469818.0,924353321.0
Dự phòng (hoàn nhập) giảm giá hàng tồn kho,Các khoản điều chỉnh: > Dự phòng (hoàn nhập) giảm giá hàng tồn kho,Dự phòng (hoàn nhập) giảm giá hàng tồn kho,1.044.303.809,(13.336.597.947),1044303809.0,-13336597947.0
Hoàn nhập dự phòng đầu tư tài chính,Các khoản điều chỉnh: > Hoàn nhập dự phòng đầu tư tài chính,Hoàn nhập dự phòng đầu tư tài chính,(206.257.737),(4.015.018.659),-206257737.0,-4015018659.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(38.157.992.924),(8.718.395.568),-38157992924.0,-8718395568.0
Khác,Các khoản điều chỉnh: > Khác,Khác,2.107.707.817,(122.538.448),2107707817.0,-122538448.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,31.884.628.812,1.839.779.026,31884628812.0,1839779026.0
