row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,363.587.277.752,404.148.844.059,363587277752.0,404148844059.0
Cho các bên liên quan vay (TM số 30) (*),Cho các bên liên quan vay (TM số 30) (*),Cho các bên liên quan vay (TM số 30) (*),338.584.376.679,329.326.592.679,338584376679.0,329326592679.0
Cho các bên khác vay,Cho các bên khác vay,Cho các bên khác vay,25.002.901.073,74.822.251.380,25002901073.0,74822251380.0
- Công ty Cổ phần Nông Lâm,- Công ty Cổ phần Nông Lâm,- Công ty Cổ phần Nông Lâm,,,,
Công nghiệp Trường An,- Công ty Cổ phần Nông Lâm > Công nghiệp Trường An,Công nghiệp Trường An,5.000.000.000,5.000.000.000,5000000000.0,5000000000.0
- Các bên khác,- Công ty Cổ phần Nông Lâm > - Các bên khác,- Các bên khác,20.002.901.073,69.822.251.380,20002901073.0,69822251380.0
Dài hạn,- Công ty Cổ phần Nông Lâm > Dài hạn,Dài hạn,16.600.000.000,19.736.270.000,16600000000.0,19736270000.0
Cho các bên liên quan vay (TM số 30) (*),- Công ty Cổ phần Nông Lâm > Cho các bên liên quan vay (TM số 30) (*),Cho các bên liên quan vay (TM số 30) (*),16.600.000.000,19.736.270.000,16600000000.0,19736270000.0
TỔNG CỘNG,- Công ty Cổ phần Nông Lâm > TỔNG CỘNG,TỔNG CỘNG,380.187.277.752,423.885.114.059,380187277752.0,423885114059.0
Dự phòng phải thu cho vay khó đòi,- Công ty Cổ phần Nông Lâm > Dự phòng phải thu cho vay khó đòi,Dự phòng phải thu cho vay khó đòi,(183.533.813.649),(235.116.859.488),-183533813649.0,-235116859488.0
GIÁ TRỊ THUÀN,- Công ty Cổ phần Nông Lâm > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,196.653.464.103,188.768.254.571,196653464103.0,188768254571.0
