row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,697,5.685,5.827,555,697.0,5685.0,5827.0,555.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,33.814,16.337,37.036,13.115,33814.0,16337.0,37036.0,13115.0
a. Thuế TNDN,a. Thuế TNDN,a. Thuế TNDN,33.814,15.612,36.311,13.115,33814.0,15612.0,36311.0,13115.0
b. Thuế TNDN nhàthầu nước ngoài,b. Thuế TNDN nhàthầu nước ngoài,b. Thuế TNDN nhàthầu nước ngoài,-,725,725,-,,725.0,725.0,
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",299,8.111,8.189,221,299.0,8111.0,8189.0,221.0
Tổng cộng,Tổng cộng,Tổng cộng,34.810,30.133,51.052,13.891,34810.0,30133.0,51052.0,13891.0
