row_label_raw,row_label_full,col_0,Giá trị đến31/12/2017,Giá trị đến31/12/2016,numeric__Giá trị đến31/12/2017,numeric__Giá trị đến31/12/2016
Loại tài sản đảm bảo,Loại tài sản đảm bảo,Loại tài sản đảm bảo,22.685.006,20.535.299,22685006.0,20535299.0
Bắt động sản,Bắt động sản,Bắt động sản,636.187,710.606,636187.0,710606.0
Phương tiện vận tải,Phương tiện vận tải,Phương tiện vận tải,685.146,605.270,685146.0,605270.0
"Số tiết kiệm, ký phiếu và các giấy tờ có giá khác","Số tiết kiệm, ký phiếu và các giấy tờ có giá khác","Số tiết kiệm, ký phiếu và các giấy tờ có giá khác",438.134,540.046,438134.0,540046.0
"Vật tư, hàng hóa","Vật tư, hàng hóa","Vật tư, hàng hóa",1.031.282,832.468,1031282.0,832468.0
Tài sản thể chấp khác,Tài sản thể chấp khác,Tài sản thể chấp khác,,,,
Tổng,Tài sản thể chấp khác > Tổng,Tổng,25.475.755,23.223.689,25475755.0,23223689.0
