row_label_raw,row_label_full,16. Tiền gửi và vay các TCTD khác,16. Tiền gửi và vay các TCTD khác_1,16. Tiền gửi và vay các TCTD khác_2,numeric__16. Tiền gửi và vay các TCTD khác_1,numeric__16. Tiền gửi và vay các TCTD khác_2
,,,31/12/2017,31/12/2016,,
16.1. Tiền gửi của các TCTD khác,16.1. Tiền gửi của các TCTD khác,16.1. Tiền gửi của các TCTD khác,16.1. Tiền gửi của các TCTD khác,16.1. Tiền gửi của các TCTD khác,,
a. Tiền gửi không kỳ hạn,16.1. Tiền gửi của các TCTD khác > a. Tiền gửi không kỳ hạn,a. Tiền gửi không kỳ hạn,16.327,6.926,16327.0,6926.0
- Bằng VND,16.1. Tiền gửi của các TCTD khác > - Bằng VND,- Bằng VND,16.052,6.865,16052.0,6865.0
- Bằng vàng và ngoại tệ,16.1. Tiền gửi của các TCTD khác > - Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,275,61,275.0,61.0
b. Tiền gửi có kỳ hạn,16.1. Tiền gửi của các TCTD khác > b. Tiền gửi có kỳ hạn,b. Tiền gửi có kỳ hạn,2.748.563,1.021.314,2748563.0,1021314.0
- Bằng VND,16.1. Tiền gửi của các TCTD khác > - Bằng VND,- Bằng VND,1.347.000,2.000,1347000.0,2000.0
- Bằng vàng và ngoại tệ,16.1. Tiền gửi của các TCTD khác > - Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,1.401.563,1.019.314,1401563.0,1019314.0
Cộng,16.1. Tiền gửi của các TCTD khác > Cộng,Cộng,2.764.890,1.028.240,2764890.0,1028240.0
