row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,31/12/2017,31/12/2016,numeric__Thuyết minh,numeric__31/12/2017,numeric__31/12/2016
VIII. Vốn và các quỹ,VIII. Vốn và các quỹ,VIII. Vốn và các quỹ,V.22,3.416.913,3.514.518,,3416913.0,3514518.0
1. Vốn của TCTD,1. Vốn của TCTD,1. Vốn của TCTD,,3.080.716,3.080.716,,3080716.0,3080716.0
a. Vốn điều lệ,a. Vốn điều lệ,a. Vốn điều lệ,,3.080.000,3.080.000,,3080000.0,3080000.0
"b. Vốn đầu tư XDCB, mua sắm tài sản cố định","b. Vốn đầu tư XDCB, mua sắm tài sản cố định","b. Vốn đầu tư XDCB, mua sắm tài sản cố định",,-,-,,,
c. Thăng dư vốn cố phân,"b. Vốn đầu tư XDCB, mua sắm tài sản cố định > c. Thăng dư vốn cố phân",c. Thăng dư vốn cố phân,,716,716,,716.0,716.0
d. Cổ phiếu quỹ,d. Cổ phiếu quỹ,d. Cổ phiếu quỹ,,-,-,,,
e. Cổ phiếu ưu đãi,e. Cổ phiếu ưu đãi,e. Cổ phiếu ưu đãi,,-,-,,,
g. Vốn khác,g. Vốn khác,g. Vốn khác,,-,-,,,
2. Quỹ của TCTD,g. Vốn khác > 2. Quỹ của TCTD,2. Quỹ của TCTD,,273.027,252.117,,273027.0,252117.0
3. Chênh lệch tỷ giá hối đoái,3. Chênh lệch tỷ giá hối đoái,3. Chênh lệch tỷ giá hối đoái,,-,-,,,
4. Chênh lệch dành giá lại tài sản,4. Chênh lệch dành giá lại tài sản,4. Chênh lệch dành giá lại tài sản,,-,-,,,
5. Lợi nhuận chưa phân phối,4. Chênh lệch dành giá lại tài sản > 5. Lợi nhuận chưa phân phối,5. Lợi nhuận chưa phân phối,,63.170,181.685,,63170.0,181685.0
IX. Lợi ích của cố đông thiểu số,IX. Lợi ích của cố đông thiểu số,IX. Lợi ích của cố đông thiểu số,,-,-,,,
TỔNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,IX. Lợi ích của cố đông thiểu số > TỔNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,TỔNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,,21.929.606,19.658.115,,21929606.0,19658115.0
