row_label_raw,row_label_full,33. Tiền và các khoản tương đương tiền,31/12/2017,31/12/2016,numeric__31/12/2017,numeric__31/12/2016
Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,212.802,200.313,212802.0,200313.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,856.957,473.922,856957.0,473922.0
"Tiền, ngoại hồi gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)","Tiền, ngoại hồi gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)","Tiền, ngoại hồi gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)",3.006.595,1.882.755,3006595.0,1882755.0
Tổng cộng,Tổng cộng,Tổng cộng,4.076.354,2.556.990,4076354.0,2556990.0
