row_label_raw,row_label_full,CHỈ TIỀU,Thuyết minh,31/12/2017 > i,31/12/2016,numeric__Thuyết minh,numeric__31/12/2017 > i,numeric__31/12/2016
I. Nghĩa vụ nợ tiềm ẩn,I. Nghĩa vụ nợ tiềm ẩn,I. Nghĩa vụ nợ tiềm ẩn,VIII.38,253.633,278.084,,253633.0,278084.0
1. Bảo lãnh vay vốn,1. Bảo lãnh vay vốn,1. Bảo lãnh vay vốn,,-,-,,,
2.Cam kết giao dịch ngoại hồi,2.Cam kết giao dịch ngoại hồi,2.Cam kết giao dịch ngoại hồi,,-,-,,,
Cam kết giao dịch hoán đốt,Cam kết giao dịch hoán đốt,Cam kết giao dịch hoán đốt,,-,-,,,
3. Cam kết cho vay không hủy ngang,3. Cam kết cho vay không hủy ngang,3. Cam kết cho vay không hủy ngang,,-,-,,,
4. Cam kết trong nghiệp vụ L/C,3. Cam kết cho vay không hủy ngang > 4. Cam kết trong nghiệp vụ L/C,4. Cam kết trong nghiệp vụ L/C,,91.091,138.643,,91091.0,138643.0
5. Bảo lãnh khác,3. Cam kết cho vay không hủy ngang > 5. Bảo lãnh khác,5. Bảo lãnh khác,,162.542,139.441,,162542.0,139441.0
6. Các cam kết khác,6. Các cam kết khác,6. Các cam kết khác,,-,-,,,
