row_label_raw,row_label_full,- Cổ tức đã công bố sau ngày kết thúc niên độ kế toán:,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
+ Cổ tức đã công bố trên cổ phiếu phổ thông:,+ Cổ tức đã công bố trên cổ phiếu phổ thông:,+ Cổ tức đã công bố trên cổ phiếu phổ thông:,Chưa công bố,4%,,0.04
+ Cổ tức đã công bố trên cổ phiếu ưu đãi:,+ Cổ tức đã công bố trên cổ phiếu ưu đãi:,+ Cổ tức đã công bố trên cổ phiếu ưu đãi:,-,-,,
- Cổ tức của cổ phiếu ưu đãi lũy kế chưa được ghi nhận:,- Cổ tức của cổ phiếu ưu đãi lũy kế chưa được ghi nhận:,- Cổ tức của cổ phiếu ưu đãi lũy kế chưa được ghi nhận:,-,-,,
