row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
"1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí",2.286,2.293,2286.0,2293.0
2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,231.809,257.563,231809.0,257563.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,173.694,203.473,173694.0,203473.0
Các khoản chi đóng góp theo lương,Trong đó: > Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,33.590,31.380,33590.0,31380.0
Đồng phục và các chi phí liên quan,Trong đó: > Đồng phục và các chi phí liên quan,Đồng phục và các chi phí liên quan,16.088,14.958,16088.0,14958.0
Chi trợ cấp,Trong đó: > Chi trợ cấp,Chi trợ cấp,8.437,7.752,8437.0,7752.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,85.502,84.922,85502.0,84922.0
Trong đó: Khấu hao tài sản cố định,Trong đó: > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,43.586,53.380,43586.0,53380.0
4. Chi cho hoạt động quản lý công vụ,Trong đó: > 4. Chi cho hoạt động quản lý công vụ,4. Chi cho hoạt động quản lý công vụ,66.670,64.892,66670.0,64892.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Công tác phí,Trong đó: > Công tác phí,Công tác phí,5.814,4.483,5814.0,4483.0
Chi về các hoạt động đoàn thể của TCTD,Trong đó: > Chi về các hoạt động đoàn thể của TCTD,Chi về các hoạt động đoàn thể của TCTD,458,107,458.0,107.0
"5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > 5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",15.533,14.302,15533.0,14302.0
6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tin dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoản),Trong đó: > 6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tin dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoản),6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tin dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoản),434,885,434.0,885.0
7. Chi phí hoạt động khác,7. Chi phí hoạt động khác,7. Chi phí hoạt động khác,7. Chi phí hoạt động khác,7. Chi phí hoạt động khác,,
Tổng cộng,7. Chi phí hoạt động khác > Tổng cộng,Tổng cộng,402.234,424.858,402234.0,424858.0
