row_label_raw,row_label_full,16.2. Vay các TCTD khác,16.2. Vay các TCTD khác_1,16.2. Vay các TCTD khác_2,numeric__16.2. Vay các TCTD khác_1,numeric__16.2. Vay các TCTD khác_2
- Bằng VND,- Bằng VND,- Bằng VND,5.834,3.294,5834.0,3294.0
+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (7) -CN SGD 3,+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (7) -CN SGD 3,+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (7) -CN SGD 3,5.834,3.294,5834.0,3294.0
- Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,2.111,2.257,2111.0,2257.0
+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (7) -CN SGD 3,+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (7) -CN SGD 3,+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (7) -CN SGD 3,2.111,2.257,2111.0,2257.0
Cộng,Cộng,Cộng,i 7.945,5.551,,5551.0
"Tổng cộng tiền, vàng gửi và vay TCTD khác","Tổng cộng tiền, vàng gửi và vay TCTD khác","Tổng cộng tiền, vàng gửi và vay TCTD khác",2.772.835,1.033.791,2772835.0,1033791.0
