row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,-,-,507.823.898,-,,,507823898.0,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,838.975.084.819,(107.251.789.678),977.475.795.832,(51.609.679.366),838975084819.0,-107251789678.0,977475795832.0,-51609679366.0
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,1.787.749.008,(28.813.504),3.324.634.350,(29.193.504),1787749008.0,-28813504.0,3324634350.0,-29193504.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",423.179.943.327,(162.748.967.058),550.946.316.790,(20.895.571.389),423179943327.0,-162748967058.0,550946316790.0,-20895571389.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,246.968.059.457,(148.344.289.377),299.430.348.075,(3.085.590.397),246968059457.0,-148344289377.0,299430348075.0,-3085590397.0
Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,72.090.338.076,(7.857.899.920),74.435.701.010,(4.852.818.441),72090338076.0,-7857899920.0,74435701010.0,-4852818441.0
Chi phí dở dang công trình lắp đặt,Chi phí dở dang công trình lắp đặt,Chi phí dở dang công trình lắp đặt,104.121.545.794,(6.546.777.761),143.580.267.705,(1.457.162.551),104121545794.0,-6546777761.0,143580267705.0,-1457162551.0
Chi phí trồng rừng,Chi phí trồng rừng,Chi phí trồng rừng,-,-,33.500.000.000,(11.500.000.000),,,33500000000.0,-11500000000.0
Bất động sản,Bất động sản,Bất động sản,116.356.886.230,(58.505.621.093),124.414.871.496,(7.819.255.375),116356886230.0,-58505621093.0,124414871496.0,-7819255375.0
Thành phẩm,Thành phẩm,Thành phẩm,16.353.490.004,(13.231.205.906),36.818.214.962,(1.390.386.764),16353490004.0,-13231205906.0,36818214962.0,-1390386764.0
Hàng hóa,Hàng hóa,Hàng hóa,973.899.535,-,891.830.727,-,973899535.0,,891830727.0,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,1.397.627.052.923,(341.766.397.239),1.694.379.488.055,(81.744.086.398),1397627052923.0,-341766397239.0,1694379488055.0,-81744086398.0
TỔNG CÔNG,TỔNG CÔNG,TỔNG CÔNG,,,,,,,,
