row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Cho vay không lãi suất,Ngắn hạn > Cho vay không lãi suất,Cho vay không lãi suất,21.391.962.070,22.615.232.561,21391962070.0,22615232561.0
Lãi cho vay và lãi tiền gửi,Ngắn hạn > Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,8.368.640.202,7.983.571.411,8368640202.0,7983571411.0
Phải thu nhân viên,Ngắn hạn > Phải thu nhân viên,Phải thu nhân viên,5.206.181.738,15.004.260.004,5206181738.0,15004260004.0
Khác,Ngắn hạn > Khác,Khác,13.280.094.260,7.604.602.792,13280094260.0,7604602792.0
,,,48.246.878.270,53.207.666.768,48246878270.0,53207666768.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phải thu dài hạn khác,Dài hạn > Phải thu dài hạn khác,Phải thu dài hạn khác,400.000.000,867.570.626,400000000.0,867570626.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,48.646.878.270,54.075.237.394,48646878270.0,54075237394.0
Dự phòng phải thu khác khó đòi,Dài hạn > Dự phòng phải thu khác khó đòi,Dự phòng phải thu khác khó đòi,(15.757.987.595),(12.618.243.727),-15757987595.0,-12618243727.0
GIÁ TRỊ THUÀN,Dài hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,32.888.890.675,41.456.993.667,32888890675.0,41456993667.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu khác từ bên liên quan (Thuyết minh số 32),Trong đó: > Phải thu khác từ bên liên quan (Thuyết minh số 32),Phải thu khác từ bên liên quan (Thuyết minh số 32),6.919.076.312,1.458.855.143,6919076312.0,1458855143.0
Phải thu khác từ bên khác,Trong đó: > Phải thu khác từ bên khác,Phải thu khác từ bên khác,41.727.801.958,52.616.382.251,41727801958.0,52616382251.0
