row_label_raw,row_label_full,Tên công ty con,Địa điểm,Ngành nghề,Tỷ lệ lợi ích của Công ty (%),Quyền biểu quyết của Công ty (%),numeric__Địa điểm,numeric__Ngành nghề,numeric__Tỷ lệ lợi ích của Công ty (%),numeric__Quyền biểu quyết của Công ty (%)
1. Công ty Cổ phần Trường Thành Xanh,1. Công ty Cổ phần Trường Thành Xanh,1. Công ty Cổ phần Trường Thành Xanh,Phú Yên,Trồng rừng,"99,98","99,98",,,99.98,99.98
2. Công ty Cổ phần Lâm Nghiệp Trường Thành,2. Công ty Cổ phần Lâm Nghiệp Trường Thành,2. Công ty Cổ phần Lâm Nghiệp Trường Thành,Đắk Lắk,Trồng rừng,"99,97","99,97",,,99.97,99.97
3. Công ty Cổ phần Chế biến Gỗ Trường Thành,3. Công ty Cổ phần Chế biến Gỗ Trường Thành,3. Công ty Cổ phần Chế biến Gỗ Trường Thành,Đắk Lắk,Sản xuất đồ gỗ,"70,00","70,00",,,70.0,70.0
4. Công ty Cổ phần Trường Thành,4. Công ty Cổ phần Trường Thành,4. Công ty Cổ phần Trường Thành,Đắk Lắk,Sản xuất đồ gỗ,"70,00","70,00",,,70.0,70.0
5. Công ty Cổ phần Trồng rừng Trường Thành,5. Công ty Cổ phần Trồng rừng Trường Thành,5. Công ty Cổ phần Trồng rừng Trường Thành,Đắk Lắk,Trồng rừng,"46,07","79,89",,,46.07,79.89
6. Công ty Cổ phần Chế biến Gỗ Trường Thành M'Đrák,6. Công ty Cổ phần Chế biến Gỗ Trường Thành M'Đrák,6. Công ty Cổ phần Chế biến Gỗ Trường Thành M'Đrák,Đắk Lắk,Sản xuất đồ gỗ,"90,25","90,25",,,90.25,90.25
7. Công ty Cổ phần Nông Lâm Công nghiệp Trường An,7. Công ty Cổ phần Nông Lâm Công nghiệp Trường An,7. Công ty Cổ phần Nông Lâm Công nghiệp Trường An,Đắk Lắk,Trồng rừng,"85,34","85,37",,,85.34,85.37
8. Công ty Cổ phần Vật liệu Xây dựng Trường Thành – Phước An,8. Công ty Cổ phần Vật liệu Xây dựng Trường Thành – Phước An,8. Công ty Cổ phần Vật liệu Xây dựng Trường Thành – Phước An,Đắk Lắk,Sản xuất vật liệu xây dựng,"36,08","51,55",,,36.08,51.55
9. Công ty Cổ phần Quản lý Cụm Công nghiệp Trường Thành – Ea H'leo,9. Công ty Cổ phần Quản lý Cụm Công nghiệp Trường Thành – Ea H'leo,9. Công ty Cổ phần Quản lý Cụm Công nghiệp Trường Thành – Ea H'leo,Đắk Lắk,Khu công nghiệp,"100,00","100,00",,,100.0,100.0
