row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí dịch vụ mua ngoài,Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,10.619.096.379,6.880.680.039,10619096379.0,6880680039.0
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,6.967.287.750,3.916.532.395,6967287750.0,3916532395.0
Chi phí khấu hao TSCĐ,Chi phí bán hàng > Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,185.120.263,140.448.732,185120263.0,140448732.0
Chi phí khác,Chi phí bán hàng > Chi phí khác,Chi phí khác,2.866.618.467,1.704.253.871,2866618467.0,1704253871.0
,,,20.638.122.859,12.641.915.037,20638122859.0,12641915037.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Dự phòng phải thu khó đòi,Chi phí quản lý doanh nghiệp > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,292.617.728.811,11.437.102.298,292617728811.0,11437102298.0
Chi phí nhân viên,Chi phí quản lý doanh nghiệp > Chi phí nhân viên,Chi phí nhân viên,83.931.042.977,73.045.292.644,83931042977.0,73045292644.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,27.823.168.311,15.490.484.031,27823168311.0,15490484031.0
"Công cụ, dụng cụ","Chi phí quản lý doanh nghiệp > Công cụ, dụng cụ","Công cụ, dụng cụ",4.832.330.998,7.060.904.604,4832330998.0,7060904604.0
Chi phí khấu hao và hao mòn,Chi phí quản lý doanh nghiệp > Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.282.249.018,3.886.583.406,3282249018.0,3886583406.0
Chi phí khác,Chi phí quản lý doanh nghiệp > Chi phí khác,Chi phí khác,17.500.757.813,8.693.889.654,17500757813.0,8693889654.0
,,,429.987.277.928,119.614.256.637,429987277928.0,119614256637.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,450.625.400.787,132.256.171.674,450625400787.0,132256171674.0
