row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng (lỗ) lợi nhuận kế toán trước thuế,Tổng (lỗ) lợi nhuận kế toán trước thuế,Tổng (lỗ) lợi nhuận kế toán trước thuế,(804.700.213.026),2.469.733.569,-804700213026.0,2469733569.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,(160.940.042.605),493.946.714,-160940042605.0,493946714.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Lỗ do giải thể công ty con,Các khoản điều chỉnh: > Lỗ do giải thể công ty con,Lỗ do giải thể công ty con,(12.716.199.773),-,-12716199773.0,
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,18.177.970.811,4.345.185.836,18177970811.0,4345185836.0
Chi phí lãi vay,Các khoản điều chỉnh: > Chi phí lãi vay,Chi phí lãi vay,21.907.560.020,22.801.936.879,21907560020.0,22801936879.0
"Phần lãi trong công ty liên doanh, liên kết","Các khoản điều chỉnh: > Phần lãi trong công ty liên doanh, liên kết","Phần lãi trong công ty liên doanh, liên kết",(491.689.020),(215.445.822),-491689020.0,-215445822.0
Thay đổi dự phòng đầu tư,Các khoản điều chỉnh: > Thay đổi dự phòng đầu tư,Thay đổi dự phòng đầu tư,853.370.000,-,853370000.0,
Thay đổi dự phòng giảm giá hàng tồn kho,Các khoản điều chỉnh: > Thay đổi dự phòng giảm giá hàng tồn kho,Thay đổi dự phòng giảm giá hàng tồn kho,52.032.781.978,387.308.962,52032781978.0,387308962.0
Thay đổi dự phòng nợ phải thu khó đòi,Các khoản điều chỉnh: > Thay đổi dự phòng nợ phải thu khó đòi,Thay đổi dự phòng nợ phải thu khó đòi,63.866.304.591,1.253.855.846,63866304591.0,1253855846.0
Lợi nhuận chưa thực hiện,Các khoản điều chỉnh: > Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,(7.973.088.431),(2.306.043.759),-7973088431.0,-2306043759.0
Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,29.315.198.206,2.609.333.828,29315198206.0,2609333828.0
"(Lỗ) lãi do thanh lý công ty con, công ty liên kết ở báo cáo tài chính hợp nhất","Các khoản điều chỉnh: > (Lỗ) lãi do thanh lý công ty con, công ty liên kết ở báo cáo tài chính hợp nhất","(Lỗ) lãi do thanh lý công ty con, công ty liên kết ở báo cáo tài chính hợp nhất",(1.027.974.091),210.067.921,-1027974091.0,210067921.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(21.453.097),(36.294.790.288),-21453097.0,-36294790288.0
"Thuế TNDN được miễn, giảm","Các khoản điều chỉnh: > Thuế TNDN được miễn, giảm","Thuế TNDN được miễn, giảm",(393.434.917),(2.028.873.634),-393434917.0,-2028873634.0
Khác,Các khoản điều chỉnh: > Khác,Khác,(2.589.303.672),8.868.955.601,-2589303672.0,8868955601.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,-,125.438.084,,125438084.0
