row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Lãi chậm nộp,Ngắn hạn > Lãi chậm nộp,Lãi chậm nộp,28.845.436.487,27.947.257.809,28845436487.0,27947257809.0
"Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểmthất nghiệp và kinh phí công đoàn","Ngắn hạn > Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểmthất nghiệp và kinh phí công đoàn","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểmthất nghiệp và kinh phí công đoàn",6.763.457.439,13.304.805.627,6763457439.0,13304805627.0
Thủ lao Hội đồng Quản trị vàBan Kiểm soát,Ngắn hạn > Thủ lao Hội đồng Quản trị vàBan Kiểm soát,Thủ lao Hội đồng Quản trị vàBan Kiểm soát,421.974.776,953.324.776,421974776.0,953324776.0
Tài sản thừa chờ giải quyết,Ngắn hạn > Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,-,1.009.644.380,,1009644380.0
Phải trả khác,Ngắn hạn > Phải trả khác,Phải trả khác,6.858.767.426,9.911.009.628,6858767426.0,9911009628.0
,,,42.889.636.128,53.126.042.220,42889636128.0,53126042220.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Khoản phải trả liên quan đến việc sử dụng tàisản để cán trừ nợ vay (*),Dài hạn > Khoản phải trả liên quan đến việc sử dụng tàisản để cán trừ nợ vay (*),Khoản phải trả liên quan đến việc sử dụng tàisản để cán trừ nợ vay (*),342.445.500.407,-,342445500407.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,385.335.136.535,53.126.042.220,385335136535.0,53126042220.0
