row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nghiệp vụ,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Công ty TNHH Trồng rừng Trường Thành OJI,Công ty TNHH Trồng rừng Trường Thành OJI,Công ty TNHH Trồng rừng Trường Thành OJI,Công ty liên doanh,Cho vayLãi cho vayCho thuê mặt bằngChuyển nhượng QSDD,-2.821.338.536180.000.0005.512.344.030,3.060.000.0002.315.511.286180.000.000-,,,-2.82133853618e+28,
Công ty Cổ phần Nông Lâm nghiệp Trường Thành,Công ty Cổ phần Nông Lâm nghiệp Trường Thành,Công ty Cổ phần Nông Lâm nghiệp Trường Thành,Công ty liên kết (đến ngày 15 tháng 5 năm 2018),Cho vayLãi cho vayMua tài sản cố địnhCung cấp dịch vụ,500.000.000--,5.726.832.500925.129.590818.181.818114.781.818,,,,5.726832500925129e+36
Công ty Cổ phần Bao bì Trường Thành,Công ty Cổ phần Bao bì Trường Thành,Công ty Cổ phần Bao bì Trường Thành,Công ty liên kết,Mua nguyên liệu,-,179.048.173,,,,179048173.0
Công ty TNHH Địa ốc Hưng Lợi,Công ty TNHH Địa ốc Hưng Lợi,Công ty TNHH Địa ốc Hưng Lợi,Công ty trong cùng Tập đoàn,Mua dịch vụ,-,1.379.203.851,,,,1379203851.0
Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,Công ty liên kết (đến ngày 2 tháng 3 năm 2018),Trả lãi Cho vay,-,664.574.237100.000.000,,,,6.645742371e+17
