row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bảo hiểm,Ngắn hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,2.812.946.108,89.773.000,2812946108.0,89773000.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",2.443.912.685,3.060.838.586,2443912685.0,3060838586.0
Khác,Ngắn hạn > Khác,Khác,180.060.685,476.061.007,180060685.0,476061007.0
,,,5.436.919.478,3.626.672.593,5436919478.0,3626672593.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",3.848.582.557,8.330.789.938,3848582557.0,8330789938.0
Chi phí thuê đất (*),Dài hạn > Chi phí thuê đất (*),Chi phí thuê đất (*),1.917.726.994,69.634.310.348,1917726994.0,69634310348.0
Khác,Dài hạn > Khác,Khác,2.533.721.975,6.128.490.564,2533721975.0,6128490564.0
,,,8.300.031.526,84.093.590.850,8300031526.0,84093590850.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,13.736.951.004,87.720.263.443,13736951004.0,87720263443.0
