row_label_raw,row_label_full,Chiết khấu thương mại và các khoản giảm trừ khác,(6.200.970.292),(6.407.919.657),numeric__(6.200.970.292),numeric__(6.407.919.657)
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,(1.059.773.750),(52.216.700),-1059773750.0,-52216700.0
,,,(7.260.744.042),(6.460.136.357),-7260744042.0,-6460136357.0
