row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,3.587.597.717.336,3.042.058.174.715,3587597717336.0,3042058174715.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,717.519.543.467,608.411.634.943,717519543467.0,608411634943.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,(1.600.000.000),(701.458.515),-1600000000.0,-701458515.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,9.549.398.618,98.493.053,9549398618.0,98493053.0
Dự phòng thiếu của năm trước,Dự phòng thiếu của năm trước,Dự phòng thiếu của năm trước,208.833.976,761.607.150,208833976.0,761607150.0
Chênh lệch tạm thời mà không ghi nhận thuế TNDN hoãn lại,Chênh lệch tạm thời mà không ghi nhận thuế TNDN hoãn lại,Chênh lệch tạm thời mà không ghi nhận thuế TNDN hoãn lại,34.665.414,(751.093.867),34665414.0,-751093867.0
Khác,Khác,Khác,799.171.900,724.346.585,799171900.0,724346585.0
Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),726.511.613.375,608.543.529.349,726511613375.0,608543529349.0
Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:Thuế TNDN - hiện hành (Thuyết minh 15(b)),Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:Thuế TNDN - hiện hành (Thuyết minh 15(b)),Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:Thuế TNDN - hiện hành (Thuyết minh 15(b)),726.110.309.518,629.086.803.768,726110309518.0,629086803768.0
Thuế TNDN - hoãn lại (Thuyết minh 12),Thuế TNDN - hoãn lại (Thuyết minh 12),Thuế TNDN - hoãn lại (Thuyết minh 12),401.303.857,(20.543.274.419),401303857.0,-20543274419.0
Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),726.511.613.375,608.543.529.349,726511613375.0,608543529349.0
