row_label_raw,row_label_full,31.12.2024,31.12.2023,numeric__31.12.2023
VND,VND,VND,VND,
57.126.725.629,VND > 57.126.725.629,57.126.725.629,102.446.296.400,102446296400.0
29.924.639.910,VND > 29.924.639.910,29.924.639.910,39.999.999.999,39999999999.0
258.749.653.018,VND > 258.749.653.018,258.749.653.018,83.370.341.739,83370341739.0
345.801.018.557,VND > 345.801.018.557,345.801.018.557,225.816.638.138,225816638138.0
