row_label_raw,row_label_full,col_0,31.12.2024Cổ phần phổ thông,31.12.2023Cổ phần phổ thông,numeric__31.12.2024Cổ phần phổ thông,numeric__31.12.2023Cổ phần phổ thông
Số lượng cổ phiếu đã đăng ký,Số lượng cổ phiếu đã đăng ký,Số lượng cổ phiếu đã đăng ký,492.509.164,492.509.164,492509164.0,492509164.0
Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,492.509.164,492.509.164,492509164.0,492509164.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,492.509.164,492.509.164,492509164.0,492509164.0
