row_label_raw,row_label_full,col_0,col_1,2024VND,2023VND,numeric__col_1,numeric__2024VND,numeric__2023VND
i),i),i),Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,,,
i),i) > i),i),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,94.041.493.094,52.116.901.599,,94041493094.0,52116901599.0
i),i) > i),i),Công ty TNHH FPT IS,75.397.033.554,69.503.392.131,,75397033554.0,69503392131.0
i),i) > i),i),Công ty TNHH Phần mềm FPT,51.444.833.030,62.605.098.840,,51444833030.0,62605098840.0
i),i) > i),i),Công ty TNHH Giáo dục FPT,28.520.099.499,35.116.043.640,,28520099499.0,35116043640.0
i),i) > i),i),Công ty TNHH FPT Smart Cloud,22.378.625.246,24.187.788.107,,22378625246.0,24187788107.0
i),i) > i),i),Công ty Cổ phần FPT,12.845.622.201,23.355.399.518,,12845622201.0,23355399518.0
i),i) > i),i),Công ty TNHH Phân phối Synnex FPT,7.464.665.561,8.097.055.904,,7464665561.0,8097055904.0
i),i) > i),i),Các công ty thành viên khác cùng Tập đoàn,799.022.915,914.569.090,,799022915.0,914569090.0
,,,,292.891.395.100,275.896.248.829,,292891395100.0,275896248829.0
