row_label_raw,row_label_full,Doanh thu thuần về cung cấp dịch vụ,16.565.367.230.185,14.715.821.945.364,numeric__16.565.367.230.185,numeric__14.715.821.945.364
Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,1.045.033.022.452,1.089.988.705.419,1045033022452.0,1089988705419.0
,,,17.610.400.252.637,15.805.810.650.783,17610400252637.0,15805810650783.0
