row_label_raw,row_label_full,Doanh thu cung cấp dịch vụ,16.571.568.200.477,14.722.229.865.021,numeric__16.571.568.200.477,numeric__14.722.229.865.021
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,1.046.092.796.202,1.090.040.922.119,1046092796202.0,1090040922119.0
,,,17.617.660.996.679,15.812.270.787.140,17617660996679.0,15812270787140.0
