row_label_raw,row_label_full,31.12.2024,31.12.2023,numeric__31.12.2023
VND,VND,VND,VND,
2.718.375.283,VND > 2.718.375.283,2.718.375.283,3.085.424.477,3085424477.0
191.049.198.501,VND > 191.049.198.501,191.049.198.501,261.928.870.995,261928870995.0
12.155.586.459,VND > 12.155.586.459,12.155.586.459,16.599.554.236,16599554236.0
73.891.614.188,VND > 73.891.614.188,73.891.614.188,32.051.804.101,32051804101.0
279.814.774.431,VND > 279.814.774.431,279.814.774.431,313.665.653.809,313665653809.0
