row_label_raw,row_label_full,2024,2023,numeric__2023
VND,VND,VND,VND,
16.797.484.252,16.797.484.252,16.797.484.252,35.332.591.215(18.535.106.963),
328.523.404,328.523.404,328.523.404,35.332.591.215(18.535.106.963),
17.126.007.656,328.523.404 > 17.126.007.656,17.126.007.656,16.797.484.252,16797484252.0
