row_label_raw,row_label_full,31.12.2024 > Giá gốc VND,31.12.2024 > Giá trị hợp lý VND,31.12.2024 > Dự phòng VND,31.12.2023 > Giá gốc VND,31.12.2023 > Giá trị hợp lý VND,31.12.2023 > Dự phòng VND,numeric__31.12.2024 > Giá trị hợp lý VND,numeric__31.12.2024 > Dự phòng VND,numeric__31.12.2023 > Giá gốc VND,numeric__31.12.2023 > Giá trị hợp lý VND,numeric__31.12.2023 > Dự phòng VND
6.000.000.000,6.000.000.000,6.000.000.000,(*),-,6.000.000.000,(*),-,,,6000000000.0,,
3.684.980.000,3.684.980.000,3.684.980.000,(*),(3.684.980.000),3.684.980.000,(*),(3.684.980.000),,-3684980000.0,3684980000.0,,-3684980000.0
9.684.980.000,9.684.980.000,9.684.980.000,(*),(3.684.980.000),9.684.980.000,(*),(3.684.980.000),,-3684980000.0,9684980000.0,,-3684980000.0
