row_label_raw,row_label_full,col_0,col_1,2024VND,2023VND,numeric__col_1,numeric__2024VND,numeric__2023VND
,,,,Giá vốn của dịch vụ đã cung cấp,8.409.570.016.672,,,8409570016672.0
,,,,Giá vốn của hàng hóa đã bán,884.724.995.925,,,884724995925.0
,,,,Tăng/(hoàn nhập) dự phòng giảm giá hàng tồn kho (Thuyết minh 8),328.523.404,,,328523404.0
,,,,,9.294.623.536.001,,,9294623536001.0
27,27,27,DOANH THU HOẠT ĐỘNG TÀI CHÍNH,,,,,
27,27,27,DOANH THU HOẠT ĐỘNG TÀI CHÍNH,2024VND,2023VND,,,
27,27 > 27,27,"Lãi tiền gửi, cho vay",539.475.783.460,807.672.806.432,,539475783460.0,807672806432.0
27,27 > 27,27,Lãi chênh lệch tỷ giá,111.710.056.466,37.728.738.491,,111710056466.0,37728738491.0
27,27 > 27,27,Cổ tức nhận được từ đầu tư vào các đơn vị khác (Thuyết minh 34(a)),8.000.000.000,3.507.292.575,,8000000000.0,3507292575.0
27,27 > 27,27,Khác,38.006.819,-,,38006819.0,
27,27 > 27,27,,659.223.846.745,848.908.837.498,,659223846745.0,848908837498.0
28,28,28,CHI PHÍ TÀI CHÍNH,,,,,
28,28,28,CHI PHÍ TÀI CHÍNH,2024VND,2023VND,,,
28,28 > 28,28,Chi phí lãi vay,295.513.005.046,445.048.629.628,,295513005046.0,445048629628.0
28,28 > 28,28,Lỗ chênh lệch tỷ giá,38.645.262.342,34.710.049.103,,38645262342.0,34710049103.0
28,28 > 28,28,Khác,64.548.490,-,,64548490.0,
28,28 > 28,28,,334.222.815.878,479.758.678.731,,334222815878.0,479758678731.0
29,29,29,CHI PHÍ BÁN HÀNG,,,,,
29,29,29,CHI PHÍ BÁN HÀNG,2024VND,2023VND,,,
29,29 > 29,29,Chi phí nhân viên,2.222.100.099.507,1.813.779.661.961,,2222100099507.0,1813779661961.0
29,29 > 29,29,"Quáng cáo, tiếp thị",459.677.215.648,325.805.195.733,,459677215648.0,325805195733.0
29,29 > 29,29,Khác (*),175.105.595.144,190.086.070.854,,175105595144.0,190086070854.0
29,29 > 29,29,,2.856.882.910.299,2.329.670.928.548,,2856882910299.0,2329670928548.0
