row_label_raw,row_label_full,"Tiền chi mua sắm, xây dựng tài sản cố địnhvà tài sản dài hạn khác",21,(513.387.308.134),(433.987.331.283),numeric__21,numeric__(513.387.308.134),numeric__(433.987.331.283)
"Tiền thu từ thanh lý, nhượng bán tài sản cố định và tài sản dài hạn khác","Tiền thu từ thanh lý, nhượng bán tài sản cố định và tài sản dài hạn khác","Tiền thu từ thanh lý, nhượng bán tài sản cố định và tài sản dài hạn khác",22,225.077.067.271,16.944.480.817,22.0,225077067271.0,16944480817.0
"Tiền chi cho vay, gửi tiền gửi có kỳ hạnvà mua trái phiếu","Tiền chi cho vay, gửi tiền gửi có kỳ hạnvà mua trái phiếu","Tiền chi cho vay, gửi tiền gửi có kỳ hạnvà mua trái phiếu",23,(2.268.567.357.674),(2.371.697.681.056),23.0,-2268567357674.0,-2371697681056.0
"Tiền thu hồi cho vay, rút tiền gửi có kỳ hạnvà bán trái phiếu","Tiền thu hồi cho vay, rút tiền gửi có kỳ hạnvà bán trái phiếu","Tiền thu hồi cho vay, rút tiền gửi có kỳ hạnvà bán trái phiếu",24,2.165.979.620.101,2.609.763.665.338,24.0,2165979620101.0,2609763665338.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,(14.400.477.234),-,25.0,-14400477234.0,
Tiền thu hồi đầu tư góp vốn vàocác đơn vị khác,Tiền thu hồi đầu tư góp vốn vàocác đơn vị khác,Tiền thu hồi đầu tư góp vốn vàocác đơn vị khác,26,22.720.320.000,113.408.696.000,26.0,22720320000.0,113408696000.0
"Tiền thu lãi cho vay, lãi tiền gửi và cổ tức","Tiền thu lãi cho vay, lãi tiền gửi và cổ tức","Tiền thu lãi cho vay, lãi tiền gửi và cổ tức",27,747.988.439.642,771.166.481.659,27.0,747988439642.0,771166481659.0
Lưu chuyển tiền thuần từ hoạt độngđầu tư,Lưu chuyển tiền thuần từ hoạt độngđầu tư,Lưu chuyển tiền thuần từ hoạt độngđầu tư,30,365.410.303.972,705.598.311.475,30.0,365410303972.0,705598311475.0
