row_label_raw,row_label_full,Lợi nhuận thuần thuộc về các cổ đông phổ thông của Tập đoàn Đệt May Việt Nam (VND) > Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu) > Ảnh hưởng của cổ phiếu phổ thông tiềm tàng trong trường hợp chuyển đổi nguồn vốn đầu tư xây dựng cơ bản thành vốn cổ phần (số cổ phiếu) (Thuyết minh 30),2023 > 144.569.932.898 > 500.000.000 > 54.309.285,2022Đã điều chỉnh lại > 573.356.487.985 > 500.000.000 > 54.309.285,numeric__2023 > 144.569.932.898 > 500.000.000 > 54.309.285,numeric__2022Đã điều chỉnh lại > 573.356.487.985 > 500.000.000 > 54.309.285
Số lượng bình quân gia quyền của cổ phiếu phổ thông (suy giảm) (số cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông (suy giảm) (số cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông (suy giảm) (số cổ phiếu),554.309.285,554.309.285,554309285.0,554309285.0
Lãi suy giảm trên cổ phiếu trong trường hợp chuyển đổi nguồn vốn đầu tư xây dựng cơ bản thành vốn cổ phần (VND),Lãi suy giảm trên cổ phiếu trong trường hợp chuyển đổi nguồn vốn đầu tư xây dựng cơ bản thành vốn cổ phần (VND),Lãi suy giảm trên cổ phiếu trong trường hợp chuyển đổi nguồn vốn đầu tư xây dựng cơ bản thành vốn cổ phần (VND),261,1.034,261.0,1034.0
