row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2023 VND,2022 VND Đã điều chỉnh lại,numeric__Mã số,numeric__Thuyết minh,numeric__2023 VND,numeric__2022 VND Đã điều chỉnh lại
Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52) (mang sang từ trang trước),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52) (mang sang từ trang trước),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52) (mang sang từ trang trước),60,,395.883.747.325,1.055.515.851.561,60.0,,395883747325.0,1055515851561.0
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
Cổ đông của công ty mẹ,Phân bổ cho: > Cổ đông của công ty mẹ,Cổ đông của công ty mẹ,61,,165.526.932.898,594.313.487.985,61.0,,165526932898.0,594313487985.0
Cổ đông không kiểm soát,Phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,230.356.814.427,461.202.363.576,62.0,,230356814427.0,461202363576.0
Lãi trên cổ phiếu,Phân bổ cho: > Lãi trên cổ phiếu,Lãi trên cổ phiếu,,42,,,,42.0,,
Lãi cơ bản trên cổ phiếu,Phân bổ cho: > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,,289,1.147,70.0,,289.0,1147.0
Lãi suy giảm trên cổ phiếu,Phân bổ cho: > Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,71,,261,1.034,71.0,,261.0,1034.0
