row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
Công ty Cổ phần May Hòa Thọ - Phú Ninh,Công ty Cổ phần May Hòa Thọ - Phú Ninh,Công ty Cổ phần May Hòa Thọ - Phú Ninh,Công ty Cổ phần May Hòa Thọ - Phú Ninh,Công ty Cổ phần May Hòa Thọ - Phú Ninh,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần May Hòa Thọ - Phú Ninh > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,2.158.733.067,2.131.200.198,2158733067.0,2131200198.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần May Hòa Thọ - Phú Ninh > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,91.893.475.071,89.428.986.872,91893475071.0,89428986872.0
Khoản cho vay trọng năm,Công ty Cổ phần May Hòa Thọ - Phú Ninh > Khoản cho vay trọng năm,Khoản cho vay trọng năm,-,7.028.580.000,,7028580000.0
Khoản hoàn trả gốc cho vay,Công ty Cổ phần May Hòa Thọ - Phú Ninh > Khoản hoàn trả gốc cho vay,Khoản hoàn trả gốc cho vay,1.171.430.000,7.028.580.000,1171430000.0,7028580000.0
Thu nhập từ lãi cho vay,Công ty Cổ phần May Hòa Thọ - Phú Ninh > Thu nhập từ lãi cho vay,Thu nhập từ lãi cho vay,566.697.640,642.135.599,566697640.0,642135599.0
Bán tài sản cố định,Công ty Cổ phần May Hòa Thọ - Phú Ninh > Bán tài sản cố định,Bán tài sản cố định,-,229.492.494,,229492494.0
Công ty Cổ phần May V Đệt May Nam Định,Công ty Cổ phần May V Đệt May Nam Định,Công ty Cổ phần May V Đệt May Nam Định,Công ty Cổ phần May V Đệt May Nam Định,Công ty Cổ phần May V Đệt May Nam Định,,
Khoản cho vay,Khoản cho vay,Khoản cho vay,,-,,
Nhận hoàn trả khoản vay,Khoản cho vay > Nhận hoàn trả khoản vay,Nhận hoàn trả khoản vay,-,3.000.000.000,,3000000000.0
Thu nhập lãi vay,Khoản cho vay > Thu nhập lãi vay,Thu nhập lãi vay,-,81.196.908,,81196908.0
Bán hàng hóa,Khoản cho vay > Bán hàng hóa,Bán hàng hóa,5.234.777.240,1.248.482.366,5234777240.0,1248482366.0
Mua hàng hóa,Khoản cho vay > Mua hàng hóa,Mua hàng hóa,3.896.650.000,-,3896650000.0,
Nhận tiền vay,Khoản cho vay > Nhận tiền vay,Nhận tiền vay,2.000.000.000,-,2000000000.0,
Hoàn trả khoản vay,Khoản cho vay > Hoàn trả khoản vay,Hoàn trả khoản vay,2.000.000.000,-,2000000000.0,
Chỉ phí lãi vay,Khoản cho vay > Chỉ phí lãi vay,Chỉ phí lãi vay,12.096.774,-,12096774.0,
Công ty Cổ phần May 1 Đệt Nam Định,Công ty Cổ phần May 1 Đệt Nam Định,Công ty Cổ phần May 1 Đệt Nam Định,Công ty Cổ phần May 1 Đệt Nam Định,Công ty Cổ phần May 1 Đệt Nam Định,,
Bán hàng và cung cấp dịch vụ,Công ty Cổ phần May 1 Đệt Nam Định > Bán hàng và cung cấp dịch vụ,Bán hàng và cung cấp dịch vụ,9.922.744.635,5.449.207.826,9922744635.0,5449207826.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần May 1 Đệt Nam Định > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,9.282.864.100,4.771.363.500,9282864100.0,4771363500.0
