row_label_raw,row_label_full,Tài sản thuế thu nhập hoãn lại:Tài sản cố địnhCác khoản mục khác,Thuế suất > 20%20%,31/12/2023 VND > 9.607.892.7594.472.130.572,1/1/2023 VND Đã điều chỉnh lại > 10.206.230.87510.125.195.206,numeric__Thuế suất > 20%20%,numeric__31/12/2023 VND > 9.607.892.7594.472.130.572,numeric__1/1/2023 VND Đã điều chỉnh lại > 10.206.230.87510.125.195.206
Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,,14.080.023.331,20.331.426.081,,14080023331.0,20331426081.0
Thuế thu nhập hoãn lại phải trả:Các khoản dự phòng,Thuế thu nhập hoãn lại phải trả:Các khoản dự phòng,Thuế thu nhập hoãn lại phải trả:Các khoản dự phòng,20%,(106.217.343.886),(70.192.849.317),0.2,-106217343886.0,-70192849317.0
Thuế thu nhập hoãn lại phải trả thuần,Thuế thu nhập hoãn lại phải trả thuần,Thuế thu nhập hoãn lại phải trả thuần,,(92.137.320.555),(49.861.423.236),,-92137320555.0,-49861423236.0
