row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2023 VND > 47.825.594.367 > 615.868.535.508,2022 VND Đã điều chỉnh lại > (19.240.678.321) > 636.969.466.530,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2023 VND > 47.825.594.367 > 615.868.535.508,numeric__2022 VND Đã điều chỉnh lại > (19.240.678.321) > 636.969.466.530
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,4.963.541.039,(1.860.252.701),61.0,,4963541039.0,-1860252701.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,668.657.670.914,615.868.535.508,70.0,5.0,668657670914.0,615868535508.0
