row_label_raw,row_label_full,Đơn vị khácCác khoản đầu tư vào cổ phiếu trên thị trường▪ Ngân hàng TMCPCông thươngViệt Nam (**),"31/12/2023 > Tỷ lệ sở hữu % > 0,002%","31/12/2023 > Tỷ lệ quyền biểu quyết % > 0,002%",31/12/2023 > Giá gốc VND > 1.348.555.000,31/12/2023 > Dự phòng VND > -,31/12/2023 > Giá trị hợp lý VND > 2.256.593.600,"31/12/2023 > Tỷ lệ sở hữu % > 0,002%_1","31/12/2023 > Tỷ lệ quyền biểu quyết % > 0,002%_1",1/1/2023 > Giá gốc VND > 1.348.555.000,1/1/2023 > Dự phòng VNDĐã điều chỉnh lại > -,1/1/2023 > Giá trị hợp lý VND > 2.219.260.250,"numeric__31/12/2023 > Tỷ lệ sở hữu % > 0,002%","numeric__31/12/2023 > Tỷ lệ quyền biểu quyết % > 0,002%",numeric__31/12/2023 > Giá gốc VND > 1.348.555.000,numeric__31/12/2023 > Dự phòng VND > -,numeric__31/12/2023 > Giá trị hợp lý VND > 2.256.593.600,"numeric__31/12/2023 > Tỷ lệ sở hữu % > 0,002%_1","numeric__31/12/2023 > Tỷ lệ quyền biểu quyết % > 0,002%_1",numeric__1/1/2023 > Giá gốc VND > 1.348.555.000,numeric__1/1/2023 > Dự phòng VNDĐã điều chỉnh lại > -,numeric__1/1/2023 > Giá trị hợp lý VND > 2.219.260.250
Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM▪ Các khoản đầu tư khác,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM▪ Các khoản đầu tư khác,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM▪ Các khoản đầu tư khác,"1,83%","1,83%",19.450.204.510161.844.241.956,- (27.233.996.647),(*) (*),"1,97%","1,97%",19.450.204.510158.778.764.722,(13.180.048.532)(24.866.263.650),(*) (*),0.0183,0.0183,1.9450204510161843e+22,,,0.0197,0.0197,1.9450204510158777e+22,,
Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM▪ Các khoản đầu tư khác,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM▪ Các khoản đầu tư khác,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM▪ Các khoản đầu tư khác,"1,83%","1,83%",182.643.001.466,(27.233.996.647),(*) (*),"1,97%","1,97%",179.577.524.232,(38.046.312.182),(*) (*),0.0183,0.0183,182643001466.0,-27233996647.0,,0.0197,0.0197,179577524232.0,-38046312182.0,
