row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiềnđầu năm,Mã số > 50 > 60,Thuyết minh,2021 VND > (627.705.807.697) > 1.119.885.206.004,2020 VND > 493.734.264.449 > 625.386.686.314,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2021 VND > (627.705.807.697) > 1.119.885.206.004,numeric__2020 VND > 493.734.264.449 > 625.386.686.314
Ảnh hưởng của thay đối tỷ giá hối đoáiđối với tiền và các khoản tương đươngtiền,Ảnh hưởng của thay đối tỷ giá hối đoáiđối với tiền và các khoản tương đươngtiền,Ảnh hưởng của thay đối tỷ giá hối đoáiđối với tiền và các khoản tương đươngtiền,61,,(827.733.554),2.557.077.058,61.0,,-827733554.0,2557077058.0
Ảnh hưởng của quy đổi tiền tệ đối vớitiền và các khoản tương đương tiền,Ảnh hưởng của quy đổi tiền tệ đối vớitiền và các khoản tương đương tiền,Ảnh hưởng của quy đổi tiền tệ đối vớitiền và các khoản tương đương tiền,61,,(3.129.943.887),(1.792.821.817),61.0,,-3129943887.0,-1792821817.0
Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \),70,5,488.221.720.866,1.119.885.206.004,70.0,5.0,488221720866.0,1119885206004.0
