row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận kế toán trước thuế,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,01,,775.364.980.036,762.423.452.707,1.0,,775364980036.0,762423452707.0
Diều chỉnh cho các khoản,Diều chỉnh cho các khoản,Diều chỉnh cho các khoản,Diều chỉnh cho các khoản,Diều chỉnh cho các khoản,Diều chỉnh cho các khoản,Diều chỉnh cho các khoản,,,,
Khấu hao,Diều chỉnh cho các khoản > Khấu hao,Khấu hao,02,,189.432.510.014,176.886.132.194,2.0,,189432510014.0,176886132194.0
Các khoản dự phòng,Diều chỉnh cho các khoản > Các khoản dự phòng,Các khoản dự phòng,03,,45.189.263.377,42.101.106.488,3.0,,45189263377.0,42101106488.0
Lỗ/(lãi) chênh lệch tỷ giá hối doáiphát sinh từ việc đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Diều chỉnh cho các khoản > Lỗ/(lãi) chênh lệch tỷ giá hối doáiphát sinh từ việc đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ/(lãi) chênh lệch tỷ giá hối doáiphát sinh từ việc đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,,8.647.607.529,(8.451.135.880),4.0,,8647607529.0,-8451135880.0
Lãi từ thanh lý tài sản cố định,Diều chỉnh cho các khoản > Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,05,,(363.402.675),(183.500.000),5.0,,-363402675.0,-183500000.0
Thu nhập cổ tức và lãi tiền gửi,Diều chỉnh cho các khoản > Thu nhập cổ tức và lãi tiền gửi,Thu nhập cổ tức và lãi tiền gửi,05,,(62.105.796.452),(113.002.188.458),5.0,,-62105796452.0,-113002188458.0
Lãi từ đánh giá lại tài sản góp vào công ty liên kết,Diều chỉnh cho các khoản > Lãi từ đánh giá lại tài sản góp vào công ty liên kết,Lãi từ đánh giá lại tài sản góp vào công ty liên kết,05,,(780.765.048),(780.765.048),5.0,,-780765048.0,-780765048.0
Phần lãi trong công ty liên kết,Diều chỉnh cho các khoản > Phần lãi trong công ty liên kết,Phần lãi trong công ty liên kết,,,(31.339.986.034),(36.548.340.896),,,-31339986034.0,-36548340896.0
Chi phí lãi vay,Diều chỉnh cho các khoản > Chi phí lãi vay,Chi phí lãi vay,06,,53.087.429.982,88.602.655.651,6.0,,53087429982.0,88602655651.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Diều chỉnh cho các khoản > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,977.131.840.729,911.047.416.758,8.0,,977131840729.0,911047416758.0
Biến động các khoản phải thu,Diều chỉnh cho các khoản > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,(234.265.041.699),(190.428.959.418),9.0,,-234265041699.0,-190428959418.0
Biến động hàng tồn kho,Diều chỉnh cho các khoản > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,(1.482.755.518.744),(177.750.687.603),10.0,,-1482755518744.0,-177750687603.0
Biến động các khoản phải trả và nợphải trả khác,Diều chỉnh cho các khoản > Biến động các khoản phải trả và nợphải trả khác,Biến động các khoản phải trả và nợphải trả khác,11,,243.524.357.912,67.580.946.294,11.0,,243524357912.0,67580946294.0
Biến động chi phí trả trước,Diều chỉnh cho các khoản > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,(12.119.362.777),(7.029.187.713),12.0,,-12119362777.0,-7029187713.0
Biến động chứng khoán kinh doanh,Diều chỉnh cho các khoản > Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,13,,-,600.000,13.0,,,600000.0
,,,,,(508.483.724.579),603.420.128.318,,,-508483724579.0,603420128318.0
Tiền lãi vay đã trả,Diều chỉnh cho các khoản > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,,(53.087.429.982),(88.602.655.651),14.0,,-53087429982.0,-88602655651.0
Thuế thu nhập doanh nghiệp đã nộp,Diều chỉnh cho các khoản > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,,(90.840.190.972),(65.843.051.483),15.0,,-90840190972.0,-65843051483.0
Tiền thu khác cho hoạt động kinh doanh,Diều chỉnh cho các khoản > Tiền thu khác cho hoạt động kinh doanh,Tiền thu khác cho hoạt động kinh doanh,16,,1.583.000.000,792.446.536,16.0,,1583000000.0,792446536.0
Tiền chi khác cho hoạt động kinh doanh,Diều chỉnh cho các khoản > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,,(36.044.350.071),(64.220.558.802),17.0,,-36044350071.0,-64220558802.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Diều chỉnh cho các khoản > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,(686.872.695.604),385.546.308.918,20.0,,-686872695604.0,385546308918.0
