row_label_raw,row_label_full,col_0,31/12/2021 > Chênh lệchtạm thờiVND,31/12/2021 > Giá trịtính thuếVND,1/1/2021 > Chênh lệchtạm thờiVND,1/1/2021 > Giá trịtính thuếVND,numeric__31/12/2021 > Chênh lệchtạm thờiVND,numeric__31/12/2021 > Giá trịtính thuếVND,numeric__1/1/2021 > Chênh lệchtạm thờiVND,numeric__1/1/2021 > Giá trịtính thuếVND
Các chênh lệch tạm thờiđược khấu trừLỗ tính thuế,Các chênh lệch tạm thờiđược khấu trừLỗ tính thuế,Các chênh lệch tạm thờiđược khấu trừLỗ tính thuế,15.141.635.422488.772.216.605,3.028.327.08488.689.689.434,6.266.475.890365.664.245.706,1.253.295.17868.015.296.896,1.5141635422488772e+22,3.028327084886897e+20,6.266475890365665e+21,1.253295178680153e+20
,,,503.913.852.027,91.718.016.518,371.930.721.596,69.268.592.074,503913852027.0,91718016518.0,371930721596.0,69268592074.0
