row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụ vàdụng cụVND,KhácVND,TổngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụ vàdụng cụVND,numeric__KhácVND,numeric__TổngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,59.995.279.162,111.711.424.429,9.819.288.811,181.525.992.402,59995279162.0,111711424429.0,9819288811.0,181525992402.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,10.873.704.942,94.081.765.025,3.868.370.968,108.823.840.935,10873704942.0,94081765025.0,3868370968.0,108823840935.0
Chuyển từ xây dựng cơbản dở dang,Chuyển từ xây dựng cơbản dở dang,Chuyển từ xây dựng cơbản dở dang,13.386.757.711,3.134.772.620,-,16.521.530.331,13386757711.0,3134772620.0,,16521530331.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(1.773.235.574),(88.431.548.475),(7.662.955.348),(97.867.739.397),-1773235574.0,-88431548475.0,-7662955348.0,-97867739397.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,82.482.506.241,120.496.413.599,6.024.704.431,209.003.624.271,82482506241.0,120496413599.0,6024704431.0,209003624271.0
