row_label_raw,row_label_full,Tại ngày 1 tháng 1 năm 2021,Nuôi trồng sản phẩm thủy sản VND,Chế biến sản phẩm thủy sản VND,Kinh doanh sản phẩm thủy sản VND,Bộ phận kinh doanh khác VND,Loại trừ VND,Hợp nhất VND,numeric__Nuôi trồng sản phẩm thủy sản VND,numeric__Chế biến sản phẩm thủy sản VND,numeric__Kinh doanh sản phẩm thủy sản VND,numeric__Bộ phận kinh doanh khác VND,numeric__Loại trừ VND,numeric__Hợp nhất VND
Tài sản của bộ phận Tài sản không phân bổ,Tài sản của bộ phận Tài sản không phân bổ,Tài sản của bộ phận Tài sản không phân bổ,1.088.905.092.883,4.700.946.517.140,1.923.995.987.079,567.717.550.316,(1.339.447.574.200),6.942.117.573.2181.993.453.912.419,1088905092883.0,4700946517140.0,1923995987079.0,567717550316.0,-1339447574200.0,6.9421175732181995e+25
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,,8.935.571.485.637,,,,,,8935571485637.0
Nợ phải trả của bộ phận Nợ phải trả không phân bổ,Nợ phải trả của bộ phận Nợ phải trả không phân bổ,Nợ phải trả của bộ phận Nợ phải trả không phân bổ,239.178.416.237,186.769.389.239,966.964.716.759,37.131.697.162,(1.127.259.915.963),302.784.303.4343.310.701.739.716,239178416237.0,186769389239.0,966964716759.0,37131697162.0,-1127259915963.0,3.027843034343311e+24
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,,3.613.486.043.150,,,,,,3613486043150.0
Cho năm kết thúc ngày 31 tháng 12 năm 2020,Cho năm kết thúc ngày 31 tháng 12 năm 2020,Cho năm kết thúc ngày 31 tháng 12 năm 2020,,,,,,,,,,,,
Chỉ tiêu vốn Khấu hao,Cho năm kết thúc ngày 31 tháng 12 năm 2020 > Chỉ tiêu vốn Khấu hao,Chỉ tiêu vốn Khấu hao,411.589.620.14930.073.672.161,53.615.946.285132.569.073.046,1.567.490.7409.199.183.535,22.749.981.2395.044.203.452,(21.733.159.159)-,467.789.879.254176.886.132.194,4.115896201493007e+22,5.361594628513257e+22,1.5674907409199184e+19,2.274998123950442e+20,,4.6778987925417686e+23
