row_label_raw,row_label_full,Đầu tư góp vốn vào đơn vị khác > Ngày 31 tháng 12 năm 2021,Đầu tư góp vốn vào đơn vị khác > Địa chỉ,Đầu tư góp vốn vào đơn vị khác > % quyền biểu quyết,Đầu tư góp vốn vào đơn vị khác > % lợi ích kinh tế,Đầu tư góp vốn vào đơn vị khác > Giá trị ghi số VND,Đầu tư góp vốn vào đơn vị khác > Giá trị hợp lý VND,numeric__Đầu tư góp vốn vào đơn vị khác > Địa chỉ,numeric__Đầu tư góp vốn vào đơn vị khác > % quyền biểu quyết,numeric__Đầu tư góp vốn vào đơn vị khác > % lợi ích kinh tế,numeric__Đầu tư góp vốn vào đơn vị khác > Giá trị ghi số VND,numeric__Đầu tư góp vốn vào đơn vị khác > Giá trị hợp lý VND
Dầu tư góp vốn vào:,Dầu tư góp vốn vào:,Dầu tư góp vốn vào:,,,,,,,,,,
Công ty liên kết▪ Công ty TNHH Dịch vụ Kỹ thuật Nuôi trồng Thủy sản Minh Phú Aquamekong (“Aquamekong”)▪ Công ty Cổ phần Mekong Logistics (“Mekong Logistics”),Dầu tư góp vốn vào: > Công ty liên kết▪ Công ty TNHH Dịch vụ Kỹ thuật Nuôi trồng Thủy sản Minh Phú Aquamekong (“Aquamekong”)▪ Công ty Cổ phần Mekong Logistics (“Mekong Logistics”),Công ty liên kết▪ Công ty TNHH Dịch vụ Kỹ thuật Nuôi trồng Thủy sản Minh Phú Aquamekong (“Aquamekong”)▪ Công ty Cổ phần Mekong Logistics (“Mekong Logistics”),"Thành phố Hồ Chí Minh, Việt NamTỉnh Hậu Giang, Việt Nam","49,00%49,00%","49,00%49,00%",8.114.239.884215.204.298.185,(*) (*),,,,8.114239884215204e+21,
Công ty liên kết▪ Công ty TNHH Dịch vụ Kỹ thuật Nuôi trồng Thủy sản Minh Phú Aquamekong (“Aquamekong”)▪ Công ty Cổ phần Mekong Logistics (“Mekong Logistics”),Dầu tư góp vốn vào: > Công ty liên kết▪ Công ty TNHH Dịch vụ Kỹ thuật Nuôi trồng Thủy sản Minh Phú Aquamekong (“Aquamekong”)▪ Công ty Cổ phần Mekong Logistics (“Mekong Logistics”),Công ty liên kết▪ Công ty TNHH Dịch vụ Kỹ thuật Nuôi trồng Thủy sản Minh Phú Aquamekong (“Aquamekong”)▪ Công ty Cổ phần Mekong Logistics (“Mekong Logistics”),"Thành phố Hồ Chí Minh, Việt NamTỉnh Hậu Giang, Việt Nam","49,00%49,00%","49,00%49,00%",8.114.239.884215.204.298.185,(*) (*),,,,8.114239884215204e+21,
Công ty liên kết▪ Công ty TNHH Dịch vụ Kỹ thuật Nuôi trồng Thủy sản Minh Phú Aquamekong (“Aquamekong”)▪ Công ty Cổ phần Mekong Logistics (“Mekong Logistics”),Dầu tư góp vốn vào: > Công ty liên kết▪ Công ty TNHH Dịch vụ Kỹ thuật Nuôi trồng Thủy sản Minh Phú Aquamekong (“Aquamekong”)▪ Công ty Cổ phần Mekong Logistics (“Mekong Logistics”),Công ty liên kết▪ Công ty TNHH Dịch vụ Kỹ thuật Nuôi trồng Thủy sản Minh Phú Aquamekong (“Aquamekong”)▪ Công ty Cổ phần Mekong Logistics (“Mekong Logistics”),"Thành phố Hồ Chí Minh, Việt NamTỉnh Hậu Giang, Việt Nam","49,00%49,00%","49,00%49,00%",223.318.538.069,(*) (*),,,,223318538069.0,
Công ty khác▪ Công ty Cổ phần Hạ tầng Sài Gòn – Cà Mau,Dầu tư góp vốn vào: > Công ty khác▪ Công ty Cổ phần Hạ tầng Sài Gòn – Cà Mau,Công ty khác▪ Công ty Cổ phần Hạ tầng Sài Gòn – Cà Mau,"Tỉnh Cà Mau, Việt Nam","10,00%","10,00%",7.000.000.000,(*),,0.1,0.1,7000000000.0,
