row_label_raw,row_label_full,col_0,Doanh thu,Doanh thu_1,numeric__Doanh thu,numeric__Doanh thu_1
,,,2021VND,2020VND,,
Việt Nam,Việt Nam,Việt Nam,207.719.984.559,166.230.129.852,207719984559.0,166230129852.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,5.089.435.667.808,5.744.803.695.457,5089435667808.0,5744803695457.0
Châu Âu,Châu Âu,Châu Âu,2.437.918.630.448,2.073.196.223.754,2437918630448.0,2073196223754.0
Nhật Bản,Nhật Bản,Nhật Bản,3.021.185.351.214,3.437.048.688.369,3021185351214.0,3437048688369.0
Hàn Quốc,Hàn Quốc,Hàn Quốc,696.510.249.385,621.958.134.234,696510249385.0,621958134234.0
Các vùng địa lý khác,Các vùng địa lý khác,Các vùng địa lý khác,2.124.734.891.363,2.286.112.807.964,2124734891363.0,2286112807964.0
,,,13.577.504.774.777,14.329.349.679.630,13577504774777.0,14329349679630.0
