row_label_raw,row_label_full,col_0,31/12/2021VND,1/1/2021VND,numeric__31/12/2021VND,numeric__1/1/2021VND
Đường ống nước biển cho hồ nuôi tôm,Đường ống nước biển cho hồ nuôi tôm,Đường ống nước biển cho hồ nuôi tôm,146.001.919.081,128.871.482.547,146001919081.0,128871482547.0
Nhà máy tắm bột,Nhà máy tắm bột,Nhà máy tắm bột,107.017.969.195,-,107017969195.0,
Quyền sử dụng đất,Quyền sử dụng đất,Quyền sử dụng đất,100.544.793.071,124.401.325.727,100544793071.0,124401325727.0
Hồ nuôi tôm,Hồ nuôi tôm,Hồ nuôi tôm,79.722.337.709,207.023.214.819,79722337709.0,207023214819.0
Nhà máy Khánh An,Nhà máy Khánh An,Nhà máy Khánh An,40.964.290.809,-,40964290809.0,
Hệ thống xử lý nước sông,Hệ thống xử lý nước sông,Hệ thống xử lý nước sông,24.031.818.182,-,24031818182.0,
Hệ thống xử lý nước thái,Hệ thống xử lý nước thái,Hệ thống xử lý nước thái,12.446.181.819,16.183.525.759,12446181819.0,16183525759.0
Các nhà máy khác,Các nhà máy khác,Các nhà máy khác,9.559.741.273,-,9559741273.0,
San lấp mặt bằng,San lấp mặt bằng,San lấp mặt bằng,5.545.074.436,14.700.090.389,5545074436.0,14700090389.0
Các công trình khác,Các công trình khác,Các công trình khác,35.747.405.908,6.405.897.188,35747405908.0,6405897188.0
,,,561.581.531.483,497.585.536.429,561581531483.0,497585536429.0
