row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2017 VND,2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,28,13.422.926.705.427,13.971.502.083.035,1.0,28.0,13422926705427.0,13971502083035.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,28,209.286.432.011,181.742.640.558,2.0,28.0,209286432011.0,181742640558.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,28,13.213.640.273.416,13.789.759.442.477,10.0,28.0,13213640273416.0,13789759442477.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,29,7.181.058.837.278,7.539.940.954.915,11.0,29.0,7181058837278.0,7539940954915.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,6.032.581.436.138,6.249.818.487.562,20.0,,6032581436138.0,6249818487562.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,30,456.988.463.034,486.486.717.049,21.0,30.0,456988463034.0,486486717049.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,31,135.642.808.146,120.181.485.914,22.0,31.0,135642808146.0,120181485914.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,131.876.543.711,117.857.140.158,23.0,,131876543711.0,117857140158.0
Phần lãi trong một công ty liên kết,Phần lãi trong một công ty liên kết,Phần lãi trong một công ty liên kết,24,,5.318.434.000,6.648.042.500,24.0,,5318434000.0,6648042500.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,32,3.013.408.048.716,2.619.544.147.421,25.0,32.0,3013408048716.0,2619544147421.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,33,721.475.937.145,840.490.029.516,26.0,33.0,721475937145.0,840490029516.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,2.624.361.539.165,3.162.737.584.260,30.0,,2624361539165.0,3162737584260.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,1.340.161.739,3.946.391.087,31.0,,1340161739.0,3946391087.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,3.734.128.540,3.831.459.210,32.0,,3734128540.0,3831459210.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,(2.393.966.801),114.931.877,40.0,,-2393966801.0,114931877.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,2.621.967.572.364,3.162.852.516.137,50.0,,2621967572364.0,3162852516137.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,34,398.411.246.861,432.682.942.969,51.0,34.0,398411246861.0,432682942969.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,34,(22.441.350.578),(60.942.674.227),52.0,34.0,-22441350578.0,-60942674227.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),60,,2.245.997.676.081,2.791.112.247.395,60.0,,2245997676081.0,2791112247395.0
