row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,31/12/2017 VND,1/1/2017 VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__31/12/2017 VND,numeric__1/1/2017 VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,
▪ Khoản vay ngân hàng có đảm bảo,Vay ngắn hạn > ▪ Khoản vay ngân hàng có đảm bảo,▪ Khoản vay ngân hàng có đảm bảo,VND,"5,00% - 5,50%",399.546.993.783,453.236.733.465,,,399546993783.0,453236733465.0
▪ Khoản vay ngân hàng không có đảm bảo,Vay ngắn hạn > ▪ Khoản vay ngân hàng không có đảm bảo,▪ Khoản vay ngân hàng không có đảm bảo,VND,"3,42% - 5,50%",2.933.274.416.545,2.351.065.871.692,,,2933274416545.0,2351065871692.0
,,,,,3.332.821.410.328,2.804.302.605.157,,,3332821410328.0,2804302605157.0
