row_label_raw,row_label_full,col_0,2017VND,numeric__2017VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,371.351.502.339,371351502339.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,485.775.571.467,485775571467.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(573.143.865.220),-573143865220.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(540.956.052),-540956052.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(31.290.028.914),-31290028914.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,252.152.223.620,252152223620.0
