row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2017VND > 142.285.775.265,Phát sinhVND > 2.132.269.772.327,NộpVND > (518.849.895.139),Khẩu trừVND > (1.685.129.122.141),Phân loại lạiVND > 1.469.215.712,31/12/2017VND > 72.045.746.024,numeric__1/1/2017VND > 142.285.775.265,numeric__Phát sinhVND > 2.132.269.772.327,numeric__NộpVND > (518.849.895.139),numeric__Khẩu trừVND > (1.685.129.122.141),numeric__Phân loại lạiVND > 1.469.215.712,numeric__31/12/2017VND > 72.045.746.024
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,10.170.129.041,(10.170.129.041),-,-,-,,10170129041.0,-10170129041.0,,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,165.922.388.261,398.411.246.861,(417.362.885.649),-,1.657.198.420,148.627.947.893,165922388261.0,398411246861.0,-417362885649.0,,1657198420.0,148627947893.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.257.586.774,47.676.555.118,(46.595.947.905),(1.787.791.243),-,2.550.402.744,3257586774.0,47676555118.0,-46595947905.0,-1787791243.0,,2550402744.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.285.214.101,104.265.571.007,(102.615.810.355),(1.847.368.375),-,1.087.606.378,1285214101.0,104265571007.0,-102615810355.0,-1847368375.0,,1087606378.0
,,,312.750.964.401,2.692.793.274.354,(1.095.594.668.089),(1.688.764.281.759),3.126.414.132,224.311.703.039,312750964401.0,2692793274354.0,-1095594668089.0,-1688764281759.0,3126414132.0,224311703039.0
