row_label_raw,row_label_full,col_0,1/1/2017 > Giá trị ghi số VND,1/1/2017 > Số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,31/12/2017 > Giá trị ghi số VND,31/12/2017 > Số có khả năng trả nợ VND,numeric__1/1/2017 > Giá trị ghi số VND,numeric__1/1/2017 > Số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__31/12/2017 > Giá trị ghi số VND,numeric__31/12/2017 > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,2.804.302.605.157,2.804.302.605.157,7.743.458.724.442,(7.214.939.919.271),3.332.821.410.328,3.332.821.410.328,2804302605157.0,2804302605157.0,7743458724442.0,-7214939919271.0,3332821410328.0,3332821410328.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,83.656.182.380,83.656.182.380,54.856.182.380,(83.656.182.380),54.856.182.380,54.856.182.380,83656182380.0,83656182380.0,54856182380.0,-83656182380.0,54856182380.0,54856182380.0
,,,2.887.958.787.537,2.887.958.787.537,7.798.314.906.822,(7.298.596.101.651),3.387.677.592.708,3.387.677.592.708,2887958787537.0,2887958787537.0,7798314906822.0,-7298596101651.0,3387677592708.0,3387677592708.0
