row_label_raw,row_label_full,Công ty TNHH Thương mại TTF,Ứng trước mua hàng,10.000.000.000,-,numeric__Ứng trước mua hàng,numeric__10.000.000.000,numeric__-
Công ty Cổ phần Logistics U&I,Công ty Cổ phần Logistics U&I,Công ty Cổ phần Logistics U&I,Ứng trước mua hàng,-,23.820.000,,,23820000.0
,,,,10.000.000.000,23.820.000,,10000000000.0,23820000.0
