row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,10.456.616.583,7.661.792.184,10456616583.0,7661792184.0
Thuế TNDN theo thuế suất áp dụng cho Công tyCác khoản điều chỉnh:,Thuế TNDN theo thuế suất áp dụng cho Công tyCác khoản điều chỉnh:,Thuế TNDN theo thuế suất áp dụng cho Công tyCác khoản điều chỉnh:,2.091.323.317,1.532.358.437,2091323317.0,1532358437.0
Chi phí không được trừ,Chi phí không được trừ,Chi phí không được trừ,9.533.620.200,7.339.540.906,9533620200.0,7339540906.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,(14.860.329.175),(6.235.844.389),-14860329175.0,-6235844389.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,6.488.196.300,8.703.886.202,6488196300.0,8703886202.0
Lãi từ thanh lý khoản đầu tư vào cáccông ty con,Lãi từ thanh lý khoản đầu tư vào cáccông ty con,Lãi từ thanh lý khoản đầu tư vào cáccông ty con,-,(11.506.040.186),,-11506040186.0
Thay đổi dự phòng nợ phải thu khó đòi,Thay đổi dự phòng nợ phải thu khó đòi,Thay đổi dự phòng nợ phải thu khó đòi,4.750.968.364,(7.212.384.257),4750968364.0,-7212384257.0
Lỗ thuế chưa ghi nhận tài sản thuế thu nhậphoãn lại,Lỗ thuế chưa ghi nhận tài sản thuế thu nhậphoãn lại,Lỗ thuế chưa ghi nhận tài sản thuế thu nhậphoãn lại,5.202.057.956,13.294.621.470,5202057956.0,13294621470.0
Thay đổi dự phòng giảm giá hàng tồn kho,Thay đổi dự phòng giảm giá hàng tồn kho,Thay đổi dự phòng giảm giá hàng tồn kho,7.713.513,1.112.664.822,7713513.0,1112664822.0
Thuế được miễn giảm,Thuế được miễn giảm,Thuế được miễn giảm,(316.889.815),(217.901.343),-316889815.0,-217901343.0
"Phân lỗ trong công ty liên doanh, liên kết","Phân lỗ trong công ty liên doanh, liên kết","Phân lỗ trong công ty liên doanh, liên kết",(415.938.521),(466.241.213),-415938521.0,-466241213.0
Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(12.925.033.801),(1.216.306.245),-12925033801.0,-1216306245.0
Khác,Khác,Khác,379.048.852,(4.792.479.375),379048852.0,-4792479375.0
(Thu nhập) chi phí thuế TNDN,(Thu nhập) chi phí thuế TNDN,(Thu nhập) chi phí thuế TNDN,(65.262.810),335.874.829,-65262810.0,335874829.0
