row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,116.995.364.631,118.876.522.482,116995364631.0,118876522482.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,59.160.107.169,55.454.424.286,59160107169.0,55454424286.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,36.316.748.779,37.482.623.828,36316748779.0,37482623828.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.010.640.020,2.254.676.232,3010640020.0,2254676232.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.542.046.571,3.778.856.549,3542046571.0,3778856549.0
Chi phí khác,Chi phí khác,Chi phí khác,14.965.822.092,19.905.941.587,14965822092.0,19905941587.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,129.269.756.607,55.817.673.375,129269756607.0,55817673375.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,51.390.636.149,37.747.465.750,51390636149.0,37747465750.0
Dự phòng (hoàn nhập dự phòng),Dự phòng (hoàn nhập dự phòng),Dự phòng (hoàn nhập dự phòng),,,,
nợ phải thu khó đòi,Dự phòng (hoàn nhập dự phòng) > nợ phải thu khó đòi,nợ phải thu khó đòi,23.754.841.822,(36.061.921.286),23754841822.0,-36061921286.0
Phân bổ lợi thế thương mại (TM số 18),Dự phòng (hoàn nhập dự phòng) > Phân bổ lợi thế thương mại (TM số 18),Phân bổ lợi thế thương mại (TM số 18),21.114.076.765,21.114.076.764,21114076765.0,21114076764.0
Chi phí dịch vụ mua ngoài,Dự phòng (hoàn nhập dự phòng) > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,13.266.756.883,11.304.042.768,13266756883.0,11304042768.0
Chi phí đi thuê,Dự phòng (hoàn nhập dự phòng) > Chi phí đi thuê,Chi phí đi thuê,3.816.135.923,7.537.379.418,3816135923.0,7537379418.0
Chi phí khấu hao và hao mòn,Dự phòng (hoàn nhập dự phòng) > Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,2.664.041.784,5.756.823.525,2664041784.0,5756823525.0
Chi phí khác,Dự phòng (hoàn nhập dự phòng) > Chi phí khác,Chi phí khác,13.263.267.281,8.419.806.436,13263267281.0,8419806436.0
TỔNG CỘNG,Dự phòng (hoàn nhập dự phòng) > TỔNG CỘNG,TỔNG CỘNG,246.265.121.238,174.694.195.857,246265121238.0,174694195857.0
