row_label_raw,row_label_full,col_0,VND,numeric__VND
,,,Số tiền,
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,391.886.241.721,391886241721.0
Chi phí trích trước,Chi phí trích trước,Chi phí trích trước,272.311.297.710,272311297710.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,23.323.757.377,23323757377.0
Trợ cấp thời việc phải trả,Trợ cấp thời việc phải trả,Trợ cấp thời việc phải trả,1.188.548.500,1188548500.0
Dự phòng giảm giá đầu tư tài chính,Dự phòng giảm giá đầu tư tài chính,Dự phòng giảm giá đầu tư tài chính,800.000.000,800000000.0
Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ,69.874.292,69874292.0
có gốc ngoại tệ,có gốc ngoại tệ,có gốc ngoại tệ,,
TỔNG CỘNG,có gốc ngoại tệ > TỔNG CỘNG,TỔNG CỘNG,689.579.719.600,689579719600.0
