row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,25.1,1.246.073.594.937,1.224.582.068.556,,251.0,1246073594937.0,1224582068556.0
02,02,02,2. Các khoản giảm trừ doanh thu,25.1,(4.198.059.131),(1.292.310.893),,251.0,-4198059131.0,-1292310893.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,25.1,1.241.875.535.806,1.223.289.757.663,,251.0,1241875535806.0,1223289757663.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,26,(1.029.711.012.706),(1.096.895.134.278),,26.0,-1029711012706.0,-1096895134278.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,212.164.523.100,126.394.623.385,,,212164523100.0,126394623385.0
21,21,21,6. Doanh thu hoạt động tài chính,25.2,71.690.733.174,84.219.321.987,,252.0,71690733174.0,84219321987.0
22,22,22,7. Chỉ phí tài chính- Trong đó: Chỉ phí lãi vay,27,(73.147.959.798)(67.445.543.659),(71.907.921.766)(69.430.390.299),,27.0,,
23,23,23,7. Chỉ phí tài chính- Trong đó: Chỉ phí lãi vay,27,(73.147.959.798)(67.445.543.659),(71.907.921.766)(69.430.390.299),,27.0,,
24,24,24,"8. Phần lãi trong công ty liên doanh, liên kết",17,2.079.692.604,2.331.206.064,,17.0,2079692604.0,2331206064.0
25,25,25,9. Chỉ phí bán hàng,28,(116.995.364.631),(118.876.522.482),,28.0,-116995364631.0,-118876522482.0
26,26,26,10. Chỉ phí quản lý doanh nghiệp,28,(129.269.756.607),(55.817.673.375),,28.0,-129269756607.0,-55817673375.0
30,30,30,11. Lỗ thuần từ hoạt động kinh doanh,,(33.478.132.158),(33.656.966.187),,,-33478132158.0,-33656966187.0
31,31,31,12. Thu nhập khác,29,63.051.082.034,53.148.290.717,,29.0,63051082034.0,53148290717.0
32,32,32,13. Chỉ phí khác,29,(19.116.333.293),(11.829.532.346),,29.0,-19116333293.0,-11829532346.0
40,40,40,14. Lợi nhuận khác,29,43.934.748.741,41.318.758.371,,29.0,43934748741.0,41318758371.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,10.456.616.583,7.661.792.184,,,10456616583.0,7661792184.0
51,51,51,16. Chỉ phí thuế TNDN hiện hành,31.1,(618.118.316),(1.019.255.955),,311.0,-618118316.0,-1019255955.0
52,52,52,17. Thu nhập thuế TNDN hoãn lại,31.1,683.381.126,683.381.126,,311.0,683381126.0,683381126.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,10.521.879.393,7.325.917.355,,,10521879393.0,7325917355.0
