row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Doanh thu gộp,Doanh thu gộp,Doanh thu gộp,1.246.073.594.937,1.224.582.068.556,1246073594937.0,1224582068556.0
"Doanh thu bán nguyên liệu, thành phẩm và hàng hóa","Doanh thu bán nguyên liệu, thành phẩm và hàng hóa","Doanh thu bán nguyên liệu, thành phẩm và hàng hóa",821.011.654.145,814.482.060.053,821011654145.0,814482060053.0
"Doanh thu hợp đồng thi công, lắp đặt","Doanh thu hợp đồng thi công, lắp đặt","Doanh thu hợp đồng thi công, lắp đặt",373.341.018.060,383.234.156.366,373341018060.0,383234156366.0
Doanh thu từ khai thác rừng,Doanh thu từ khai thác rừng,Doanh thu từ khai thác rừng,40.055.007.470,7.683.757.853,40055007470.0,7683757853.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,11.665.915.262,19.182.094.284,11665915262.0,19182094284.0
Trù,Trù,Trù,(4.198.059.131),(1.292.310.893),-4198059131.0,-1292310893.0
Chiết khấu thương mại,Chiết khấu thương mại,Chiết khấu thương mại,(4.111.685.992),-,-4111685992.0,
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,(86.373.139),(1.292.310.893),-86373139.0,-1292310893.0
DOANH THU THUẦN,DOANH THU THUẦN,DOANH THU THUẦN,1.241.875.535.806,1.223.289.757.663,1241875535806.0,1223289757663.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu bán nguyên liệu, thành phẩm và hàng hóa","Trong đó: > Doanh thu bán nguyên liệu, thành phẩm và hàng hóa","Doanh thu bán nguyên liệu, thành phẩm và hàng hóa",816.813.595.014,813.189.749.160,816813595014.0,813189749160.0
"Doanh thu hợp đồng thi công, lắp đặt","Trong đó: > Doanh thu hợp đồng thi công, lắp đặt","Doanh thu hợp đồng thi công, lắp đặt",373.341.018.060,383.234.156.366,373341018060.0,383234156366.0
Doanh thu từ khai thác rừng,Trong đó: > Doanh thu từ khai thác rừng,Doanh thu từ khai thác rừng,40.055.007.470,7.683.757.853,40055007470.0,7683757853.0
Doanh thu khác,Trong đó: > Doanh thu khác,Doanh thu khác,11.665.915.262,19.182.094.284,11665915262.0,19182094284.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Bên thứ ba,Trong đó: > Bên thứ ba,Bên thứ ba,1.070.109.024.576,1.130.213.055.217,1070109024576.0,1130213055217.0
Bên liên quan,Trong đó: > Bên liên quan,Bên liên quan,171.766.511.230,93.076.702.446,171766511230.0,93076702446.0
