row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Thành phẩm,Thành phẩm,Thành phẩm,161.714.132.656,(4.895.756.857),123.616.101.352,(4.857.189.291),161714132656.0,-4895756857.0,123616101352.0,-4857189291.0
Chi phí sân xuất,Chi phí sân xuất,Chi phí sân xuất,,,,,,,,
kinh doanh dở dang,Chi phí sân xuất > kinh doanh dở dang,kinh doanh dở dang,137.849.847.805,(18.109.091.236),120.779.482.178,(18.109.091.236),137849847805.0,-18109091236.0,120779482178.0,-18109091236.0
Chi phí dở dang,Chi phí dở dang,Chi phí dở dang,,,,,,,,
hàng sân xuất,Chi phí dở dang > hàng sân xuất,hàng sân xuất,121.692.213.996,(18.109.091.236),98.645.694.426,(18.109.091.236),121692213996.0,-18109091236.0,98645694426.0,-18109091236.0
Chi phí trồng rừng,Chi phí dở dang > Chi phí trồng rừng,Chi phí trồng rừng,16.157.633.809,-,22.133.787.752,-,16157633809.0,,22133787752.0,
Nguyễn vất liệu,Chi phí dở dang > Nguyễn vất liệu,Nguyễn vất liệu,117.022.912.984,(275.509.284),104.166.473.093,(275.509.284),117022912984.0,-275509284.0,104166473093.0,-275509284.0
"Công cụ, dụng cụ","Chi phí dở dang > Công cụ, dụng cụ","Công cụ, dụng cụ",8.613.004.738,-,7.880.706.245,-,8613004738.0,,7880706245.0,
Hàng hóa,Chi phí dở dang > Hàng hóa,Hàng hóa,3.516.947.993,(43.400.000),4.573.664.345,(43.400.000),3516947993.0,-43400000.0,4573664345.0,-43400000.0
TỔNG CỘNG,Chi phí dở dang > TỔNG CỘNG,TỔNG CỘNG,428.716.846.176,(23.323.757.377),361.016.427.213,(23.285.189.811),428716846176.0,-23323757377.0,361016427213.0,-23285189811.0
