row_label_raw,row_label_full,TT,Tên công ty,Địa chỉ,Tỷ lệ lợi ích/quyền biểu quyết,Tỷ lệ cam kết góp,Hoạt động kinh doanh chính,numeric__Tên công ty,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích/quyền biểu quyết,numeric__Tỷ lệ cam kết góp,numeric__Hoạt động kinh doanh chính
1,1,1,Công ty Cổ phần Gang thép Cao Bằng,"Km5 Đề Thám Thị Xã Cao Bằng, P. Hợp giang, Cao Bằng","25,09%","25,09%","Khai thác, chế biến và kinh doanh các loại khoáng sản.",,,0.2509,0.2509,
2,2,2,Công ty Cổ phần Khoáng sản Tấn Phát,"Khách sạn Tây Giang, Tổ 22, Phường Sông Bằng, Thành phố Cao Bằng, Tỉnh Cao Bằng","33,92%","27,13%","Thăm dò khoáng sản, khai thác khoáng sản. Khai thác quặng sắt, Bán buôn kim loại và quặng kim loại.",,,0.3392,0.2713,
