row_label_raw,row_label_full,Ông Trịnh Văn Tuán,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Vũ Văn Tử,Ông Vũ Văn Tử,Ông Vũ Văn Tử,Phó Tổng Giám đốc,
Ông Võ Hồng Quang,Ông Võ Hồng Quang,Ông Võ Hồng Quang,Phó Tổng Giám đốc,
Ông Nguyễn Nhật Tân,Ông Nguyễn Nhật Tân,Ông Nguyễn Nhật Tân,Phó Tổng Giám đốc,
Ông Nguyễn Minh Độ,Ông Nguyễn Minh Độ,Ông Nguyễn Minh Độ,Phó Tổng Giám đốc,
Ông Vũ Ánh Dương,Ông Vũ Ánh Dương,Ông Vũ Ánh Dương,Phó Tổng Giám đốc,
Ông Đăng Quốc Tường,Ông Đăng Quốc Tường,Ông Đăng Quốc Tường,Phó Tổng Giám đốc,
Ông Lê Thanh Nghị,Ông Lê Thanh Nghị,Ông Lê Thanh Nghị,Phó Tổng Giám đốc,
