row_label_raw,row_label_full,- Dự án trang trại diện gió Trà Vinh - Công ty TNHH Vestas Wind Technology Việt Nam,31/12/2020 > Giá trịVND > 35.158.965.918,31/12/2020 > Dự phòngVND > -,01/01/2020 > Giá trịVND > -,01/01/2020 > Dự phòngVND > -,numeric__31/12/2020 > Giá trịVND > 35.158.965.918,numeric__31/12/2020 > Dự phòngVND > -,numeric__01/01/2020 > Giá trịVND > -,numeric__01/01/2020 > Dự phòngVND > -
"- Dự án nhà máy diện gió Ia Pét - Đak Đoa 1, nhà máy diện gió Ia Pét - Đak Đoa 2","- Dự án nhà máy diện gió Ia Pét - Đak Đoa 1, nhà máy diện gió Ia Pét - Đak Đoa 2","- Dự án nhà máy diện gió Ia Pét - Đak Đoa 1, nhà máy diện gió Ia Pét - Đak Đoa 2",20.190.034.962,-,-,-,20190034962.0,,,
,,,55.349.000.880,-,-,-,55349000880.0,,,
